Format Version,1.24,Take Name,Take 2024-02-14 04.05.12 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-02-14 04.05.12.771 PM,Capture Start Frame,396467,Total Frames in Take,1977,Total Exported Frames,1977,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001
,ID,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
588,4.900000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
589,4.908333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
590,4.916667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
591,4.925000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
592,4.933333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
593,4.941667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
594,4.950000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
595,4.958333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
596,4.966667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
597,4.975000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
598,4.983333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
599,4.991667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
600,5.000000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
601,5.008333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
602,5.016667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
603,5.025000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
604,5.033333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
605,5.041667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
606,5.050000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
607,5.058333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
608,5.066667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
609,5.075000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
610,5.083333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
611,5.091667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
612,5.100000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
613,5.108333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
614,5.116667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
615,5.125000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
616,5.133333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
617,5.141667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
618,5.150000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
619,5.158333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
620,5.166667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
621,5.175000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
622,5.183333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
623,5.191667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
624,5.200000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
625,5.208333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
626,5.216667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
627,5.225000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
628,5.233333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
629,5.241667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
630,5.250000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
631,5.258333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
632,5.266667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
633,5.275000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
634,5.283333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
635,5.291667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
636,5.300000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
637,5.308333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
638,5.316667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
639,5.325000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
640,5.333333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
641,5.341667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
642,5.350000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
643,5.358333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
644,5.366667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
645,5.375000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
646,5.383333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
647,5.391667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
648,5.400000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
649,5.408333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
650,5.416667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
651,5.425000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
652,5.433333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
653,5.441667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
654,5.450000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
655,5.458333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
656,5.466667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
657,5.475000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
658,5.483333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
659,5.491667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
660,5.500000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
661,5.508333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
662,5.516667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
663,5.525000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
664,5.533333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
665,5.541667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
666,5.550000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
667,5.558333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
668,5.566667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
669,5.575000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
670,5.583333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
671,5.591667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
672,5.600000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
673,5.608333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
674,5.616667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
675,5.625000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
676,5.633333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
677,5.641667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
678,5.650000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
679,5.658333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
680,5.666667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
681,5.675000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
682,5.683333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
683,5.691667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
684,5.700000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
685,5.708333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
686,5.716667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
687,5.725000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
688,5.733333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
689,5.741667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
690,5.750000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
691,5.758333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
692,5.766667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
693,5.775000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
694,5.783333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
695,5.791667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
696,5.800000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
697,5.808333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
698,5.816667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
699,5.825000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
700,5.833333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
701,5.841667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
702,5.850000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
703,5.858333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
704,5.866667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
705,5.875000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
706,5.883333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
707,5.891667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
708,5.900000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
709,5.908333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
710,5.916667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
711,5.925000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
712,5.933333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
713,5.941667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
714,5.950000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
715,5.958333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
716,5.966667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
717,5.975000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
718,5.983333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
719,5.991667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
720,6.000000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
721,6.008333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
722,6.016667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
723,6.025000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
724,6.033333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
725,6.041667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
726,6.050000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
727,6.058333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
728,6.066667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
729,6.075000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
730,6.083333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
731,6.091667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
732,6.100000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
733,6.108333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
734,6.116667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
735,6.125000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
736,6.133333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
737,6.141667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
738,6.150000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
739,6.158333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
740,6.166667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
741,6.175000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
742,6.183333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
743,6.191667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
744,6.200000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
745,6.208333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
746,6.216667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
747,6.225000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
748,6.233333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
749,6.241667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
750,6.250000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
751,6.258333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
752,6.266667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
753,6.275000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
754,6.283333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
755,6.291667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
756,6.300000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
757,6.308333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
758,6.316667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
759,6.325000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
760,6.333333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
761,6.341667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
762,6.350000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
763,6.358333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
764,6.366667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
765,6.375000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
766,6.383333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
767,6.391667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
768,6.400000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
769,6.408333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
770,6.416667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
771,6.425000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
772,6.433333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
773,6.441667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
774,6.450000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
775,6.458333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
776,6.466667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
777,6.475000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
778,6.483333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
779,6.491667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
780,6.500000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
781,6.508333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
782,6.516667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
783,6.525000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
784,6.533333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
785,6.541667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
786,6.550000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
787,6.558333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
788,6.566667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
789,6.575000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
790,6.583333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
791,6.591667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
792,6.600000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
793,6.608333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
794,6.616667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
795,6.625000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
796,6.633333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
797,6.641667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
798,6.650000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
799,6.658333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
800,6.666667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
801,6.675000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
802,6.683333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
803,6.691667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
804,6.700000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
805,6.708333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
806,6.716667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
807,6.725000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
808,6.733333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
809,6.741667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
810,6.750000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
811,6.758333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
812,6.766667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
813,6.775000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
814,6.783333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
815,6.791667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
816,6.800000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
817,6.808333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
818,6.816667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
819,6.825000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
820,6.833333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
821,6.841667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
822,6.850000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
823,6.858333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
824,6.866667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
825,6.875000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
826,6.883333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
827,6.891667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
828,6.900000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
829,6.908333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
830,6.916667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
831,6.925000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
832,6.933333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
833,6.941667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
834,6.950000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
835,6.958333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
836,6.966667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
837,6.975000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
838,6.983333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
839,6.991667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
840,7.000000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
841,7.008333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
842,7.016667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
843,7.025000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
844,7.033333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
845,7.041667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
846,7.050000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
847,7.058333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
848,7.066667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
849,7.075000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
850,7.083333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
851,7.091667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
852,7.100000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
853,7.108333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
854,7.116667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
855,7.125000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
856,7.133333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
857,7.141667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
858,7.150000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
859,7.158333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
860,7.166667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
861,7.175000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
862,7.183333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
863,7.191667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
864,7.200000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
865,7.208333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
866,7.216667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
867,7.225000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
868,7.233333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
869,7.241667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
870,7.250000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
871,7.258333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
872,7.266667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
873,7.275000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
874,7.283333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
875,7.291667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
876,7.300000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
877,7.308333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
878,7.316667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
879,7.325000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
880,7.333333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
881,7.341667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
882,7.350000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
883,7.358333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
884,7.366667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
885,7.375000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
886,7.383333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
887,7.391667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
888,7.400000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
889,7.408333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
890,7.416667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
891,7.425000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
892,7.433333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
893,7.441667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
894,7.450000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
895,7.458333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
896,7.466667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
897,7.475000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
898,7.483333,111.094391,-33.846767,171.932449,-381.087524,-589.934631,-883.335449
899,7.491667,110.910255,-33.772575,171.549911,-380.016815,-591.973022,-881.427063
900,7.500000,111.113106,-33.537613,171.318573,-377.501160,-593.696655,-883.413452
901,7.508333,111.185936,-33.444534,171.014771,-376.464478,-594.986694,-883.798096
902,7.516667,111.480118,-33.073792,170.711548,-372.573578,-597.226318,-887.007202
903,7.525000,111.494591,-33.017612,170.226562,-371.997772,-598.691040,-886.592773
904,7.533333,111.558907,-33.133831,170.259430,-373.013977,-598.602783,-886.575684
905,7.541667,111.722778,-32.999218,169.694702,-371.475586,-600.090515,-887.911926
906,7.550000,111.740990,-32.882862,169.272415,-369.913361,-601.850281,-887.899658
907,7.558333,111.617264,-32.903515,169.040039,-369.992279,-603.348999,-885.962341
908,7.566667,111.483444,-33.196243,169.521118,-372.729065,-602.862793,-883.531006
909,7.575000,111.483070,-33.123775,169.674881,-371.994019,-604.652710,-882.704041
