=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.02.14 16:05:10 =~=~=~=~=~=~=~=~=~=~=~=
time,femur_x,femur_y,femur_z,tibia_x,tibia_y,tibia_z,gf,mg,gt,mt
46147,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46210,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46271,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46332,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46393,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46454,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46515,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46576,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46639,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46700,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46761,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46822,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46883,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46944,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47004,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47065,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47125,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47187,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47250,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47311,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47373,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47432,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47493,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47553,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47612,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47674,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47733,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47794,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47853,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47913,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
47974,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48033,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48094,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48153,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48214,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48274,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48333,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48394,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48454,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48514,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48574,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48633,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48694,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48754,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48814,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48874,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48934,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
48994,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49054,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49115,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49175,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49234,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49295,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49355,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49415,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49475,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49536,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49595,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49655,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49716,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49775,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49836,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49896,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
49955,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50016,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50076,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50136,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50196,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50256,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50317,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50376,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50437,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50497,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50556,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50617,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50677,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50737,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50797,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50857,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50918,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
50977,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51038,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51098,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51159,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51219,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51278,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51339,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51401,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51464,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51526,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51587,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51647,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51707,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51768,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51827,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51888,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
51948,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52007,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52068,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52128,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52188,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52248,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52308,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52369,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52428,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52489,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52548,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52609,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52669,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52729,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52789,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52849,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52910,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
52969,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53029,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53090,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53151,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53212,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53273,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53335,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53398,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53459,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53520,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53580,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53641,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53702,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53764,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53826,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53889,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
53950,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54010,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54072,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54131,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54193,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54254,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54318,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54380,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54440,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54502,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54563,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54625,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54684,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54748,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54810,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54872,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54932,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
54993,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55056,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55118,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55180,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55241,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55303,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55364,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55426,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55486,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55549,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55611,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55673,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55734,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55795,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55857,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55920,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
55981,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56042,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56103,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56165,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56227,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56288,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56350,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56413,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56474,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56535,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56596,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56658,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56721,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56781,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56844,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56905,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
56967,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57029,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57092,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57153,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57214,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57277,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57337,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57400,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57461,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57523,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57583,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57645,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57706,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57767,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57830,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57892,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
57954,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58015,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58078,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58138,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58201,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58262,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58323,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58384,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58444,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58506,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58568,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58631,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58692,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58754,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58815,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58875,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58935,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
58996,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59058,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59120,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59183,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59243,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59303,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59365,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59425,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59486,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59546,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59608,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59670,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59732,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59794,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59854,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59915,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
59974,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60035,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60095,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60155,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60216,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60276,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60336,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60396,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60455,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60515,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60575,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60636,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60695,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60755,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60816,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60875,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60936,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
60996,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
61056,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
61116,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
61176,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
61236,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
61296,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
61357,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
61416,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
61476,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
61537,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
61596,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
61657,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
61716,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
61776,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
61837,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
61896,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
61957,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62017,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62076,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62137,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62197,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62258,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62317,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62377,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62438,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62497,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62558,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62618,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62678,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62738,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62798,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62858,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62918,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
62979,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63039,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63098,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63159,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63218,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63279,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63339,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63399,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63459,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63519,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63580,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63640,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63699,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63760,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63820,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63880,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
63940,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64001,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64061,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64121,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64184,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64243,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64307,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64369,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64430,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64490,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64550,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64610,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64670,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64730,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64790,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64850,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64910,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
64970,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65031,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65091,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65150,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65211,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65271,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65331,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65391,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65452,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65512,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65572,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65634,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65693,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65755,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65819,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65882,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
65942,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66002,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66063,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66124,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66186,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66245,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66308,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66370,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66433,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66493,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66553,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66615,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66676,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66741,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66802,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66864,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66924,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
66985,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67045,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67107,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67171,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67232,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67294,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67355,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67417,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67480,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67544,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67604,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67665,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67727,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67788,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67849,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67912,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
67974,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68035,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68096,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68158,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68220,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68284,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
