Format Version,1.24,Take Name,Take 2024-02-14 04.49.57 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-02-14 04.49.57.671 PM,Capture Start Frame,718672,Total Frames in Take,4534,Total Exported Frames,4534,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001
,ID,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
3421,28.508333,-0.014198,0.821137,-0.563266,-0.090911,-122.897865,-679.297485,-882.248474
3422,28.516667,-0.015196,0.819799,-0.565202,-0.090803,-122.482704,-680.657776,-879.808228
3423,28.525000,-0.014448,0.820125,-0.565053,-0.088888,-121.532814,-680.678894,-881.416992
3424,28.533333,-0.013908,0.820035,-0.565377,-0.087737,-121.318298,-681.059143,-881.877502
3425,28.541667,-0.014035,0.819341,-0.566459,-0.087226,-121.128677,-681.970703,-881.001160
3426,28.550000,-0.014108,0.818929,-0.567192,-0.086310,-120.557510,-682.759766,-880.739136
3427,28.558333,-0.014903,0.817337,-0.569507,-0.086022,-119.841751,-684.518555,-877.763123
3428,28.566667,-0.016234,0.814405,-0.573663,-0.085976,-118.592896,-687.350098,-871.784119
3429,28.575000,-0.015462,0.811745,-0.577701,-0.084215,-117.191437,-689.982483,-866.406921
3430,28.583333,-0.018571,0.809621,-0.580696,-0.083435,-113.733475,-692.477905,-862.259521
3431,28.591667,-0.020044,0.807203,-0.584042,-0.083168,-112.103157,-694.847656,-857.538513
3432,28.600000,-0.019388,0.806499,-0.585349,-0.080932,-110.311798,-696.104675,-856.696899
3433,28.608333,-0.019602,0.805747,-0.586505,-0.080001,-109.147087,-697.306152,-855.786499
3434,28.616667,-0.019502,0.805178,-0.587448,-0.078828,-108.064034,-698.448059,-855.308411
3435,28.625000,-0.019053,0.804808,-0.588127,-0.077634,-107.098129,-699.441162,-855.509949
3436,28.633333,-0.020618,0.804122,-0.589037,-0.077449,-105.399223,-700.736450,-855.021362
3437,28.641667,-0.019008,0.803862,-0.589742,-0.075167,-104.332710,-701.799744,-855.223328
3438,28.650000,-0.019554,0.803641,-0.590192,-0.073838,-102.322685,-702.950500,-855.829895
3439,28.658333,-0.020592,0.803461,-0.590555,-0.072609,-99.967232,-704.146057,-856.558167
3440,28.666667,-0.021798,0.803541,-0.590513,-0.071702,-97.709534,-705.167969,-858.061462
3441,28.675000,-0.021282,0.805256,-0.588514,-0.068993,-95.231422,-705.209839,-863.058655
3442,28.683333,-0.021594,0.806524,-0.586937,-0.067513,-93.385414,-705.430420,-867.127380
3443,28.691667,-0.021394,0.807132,-0.586234,-0.066402,-92.094223,-705.992065,-869.868896
3444,28.700000,-0.022299,0.807885,-0.585229,-0.065818,-90.524712,-706.499268,-872.840942
3445,28.708333,-0.020721,0.809306,-0.583623,-0.063074,-88.739075,-706.541565,-877.226135
3446,28.716667,-0.021904,0.809091,-0.583977,-0.062151,-86.350693,-707.723511,-878.033203
3447,28.725000,-0.021552,0.809430,-0.583746,-0.060004,-83.954201,-708.581177,-880.013428
3448,28.733333,-0.022575,0.809018,-0.584361,-0.059177,-81.626633,-709.886475,-880.456421
3449,28.741667,-0.023238,0.808667,-0.584984,-0.057540,-78.624031,-711.200195,-880.951538
3450,28.750000,-0.022805,0.809273,-0.584376,-0.055326,-76.431206,-711.918091,-883.172302
3451,28.758333,-0.024162,0.808853,-0.584892,-0.055440,-74.666954,-713.170105,-883.573364
3452,28.766667,-0.024780,0.808580,-0.585301,-0.054841,-72.753166,-714.261475,-884.251282
3453,28.775000,-0.023170,0.809581,-0.584198,-0.052481,-71.074989,-714.564087,-887.486877
3454,28.783333,-0.024192,0.810181,-0.583305,-0.052702,-69.944519,-715.059082,-890.098633
3455,28.791667,-0.005009,0.811868,-0.582189,-0.043602,-74.764809,-714.069763,-895.445251
3456,28.800000,-0.003406,0.812825,-0.580948,-0.042470,-74.121857,-714.172485,-898.971252
3457,28.808333,-0.000166,0.814120,-0.579277,-0.040583,-73.853172,-713.943115,-903.246765
3458,28.816667,0.001165,0.815690,-0.577206,-0.038494,-71.950874,-713.642395,-907.998474
3459,28.825000,0.000897,0.817586,-0.574614,-0.037032,-69.432083,-713.151428,-913.412415
3460,28.833333,0.004567,0.819352,-0.572224,-0.034663,-68.959969,-712.428772,-918.719543
3461,28.841667,0.005051,0.821034,-0.569869,-0.033565,-67.370811,-711.822144,-923.649292
3462,28.850000,0.005293,0.824094,-0.565518,-0.032095,-65.241402,-710.058411,-931.697327
3463,28.858333,0.006083,0.826515,-0.562016,-0.031217,-64.062065,-708.601501,-938.341370
3464,28.866667,0.006121,0.828982,-0.558409,-0.030512,-62.550121,-707.021118,-944.920776
3465,28.875000,0.005592,0.831284,-0.554993,-0.030315,-61.126953,-705.496521,-951.040527
3466,28.883333,0.005179,0.833461,-0.551729,-0.030186,-59.719929,-703.952332,-956.986877
3467,28.891667,0.003703,0.835988,-0.547904,-0.030202,-57.648808,-702.082458,-963.663574
3468,28.900000,0.002498,0.838483,-0.544107,-0.029800,-55.485756,-700.193787,-970.084412
3469,28.908333,0.003874,0.840536,-0.540962,-0.029057,-54.810673,-698.539429,-975.595825
3470,28.916667,0.003323,0.843300,-0.536698,-0.028090,-52.397305,-696.192627,-982.753418
3471,28.925000,0.001551,0.845796,-0.532738,-0.028575,-50.605133,-693.907715,-989.345642
3472,28.933333,0.002067,0.849035,-0.527584,-0.028115,-49.808311,-690.696838,-997.357422
3473,28.941667,0.001003,0.852747,-0.521572,-0.028013,-48.105469,-686.709045,-1006.737244
3474,28.950000,-0.001335,0.855664,-0.516671,-0.029810,-47.565216,-683.269043,-1014.309875
3475,28.958333,0.000999,0.859014,-0.511092,-0.029646,-48.413464,-679.065674,-1022.630005
3476,28.966667,0.000059,0.862237,-0.505554,-0.031030,-48.591122,-674.797302,-1030.744995
3477,28.975000,0.000952,0.865968,-0.499067,-0.032100,-49.838428,-669.566345,-1040.033203
3478,28.983333,0.000005,0.868946,-0.493715,-0.034337,-51.114670,-665.140076,-1047.437378
3479,28.991667,0.000755,0.871960,-0.488312,-0.035162,-52.041981,-660.488953,-1054.744385
3480,29.000000,-0.000220,0.874643,-0.483395,-0.036458,-52.392597,-656.263855,-1061.143188
3481,29.008333,-0.000677,0.876363,-0.480120,-0.038381,-53.649757,-653.170044,-1065.269897
3482,29.016667,-0.000671,0.878048,-0.476980,-0.038998,-53.824913,-650.159180,-1069.115601
3483,29.025000,0.000097,0.879254,-0.474711,-0.039511,-54.391094,-647.819824,-1071.763916
3484,29.033333,-0.001409,0.880814,-0.471744,-0.040276,-53.765980,-644.897217,-1075.314453
3485,29.041667,-0.001233,0.882654,-0.468281,-0.040420,-53.616116,-641.400940,-1079.549927
3486,29.050000,0.000519,0.884570,-0.464692,-0.039960,-53.901722,-637.588989,-1083.836060
3487,29.058333,0.001491,0.886142,-0.461566,-0.041310,-55.609386,-634.026245,-1087.582153
3488,29.066667,0.002702,0.888339,-0.457249,-0.042065,-57.093853,-629.387695,-1092.618896
3489,29.075000,0.004275,0.890675,-0.452623,-0.042569,-58.441074,-624.334778,-1098.049683
3490,29.083333,0.005117,0.892922,-0.448001,-0.044263,-60.684742,-619.118835,-1103.393433
3491,29.091667,0.006546,0.895191,-0.443335,-0.045217,-62.631996,-613.797119,-1108.493286
3492,29.100000,0.007823,0.896804,-0.439929,-0.046309,-64.428879,-609.499939,-1112.148071
3493,29.108333,0.008617,0.898046,-0.437224,-0.047692,-66.435844,-605.886963,-1114.575806
3494,29.116667,0.009043,0.898854,-0.435420,-0.048869,-67.783844,-603.010498,-1116.088379
3495,29.125000,0.007397,0.899793,-0.433271,-0.050926,-68.887413,-599.913269,-1117.872192
3496,29.133333,0.009253,0.900393,-0.431912,-0.051567,-70.695335,-597.310913,-1118.528564
3497,29.141667,0.009882,0.901261,-0.429956,-0.052618,-72.199028,-594.206482,-1119.985596
3498,29.150000,0.010563,0.902117,-0.427945,-0.054184,-74.229294,-590.926758,-1121.614990
3499,29.158333,0.010158,0.902980,-0.425838,-0.056450,-76.625870,-587.622192,-1123.064209
3500,29.166667,0.011710,0.904316,-0.422824,-0.057402,-78.653778,-583.344360,-1125.849243
3501,29.175000,0.011218,0.905469,-0.420159,-0.058872,-80.026169,-579.619995,-1128.247925
3502,29.183333,0.010408,0.905959,-0.418823,-0.060974,-81.928596,-577.214050,-1128.984741
3503,29.191667,0.010587,0.907440,-0.415690,-0.060360,-81.339943,-573.238098,-1132.038086
3504,29.200000,0.010333,0.908147,-0.414048,-0.061055,-81.923988,-570.731873,-1133.349365
3505,29.208333,0.010054,0.908923,-0.412213,-0.061953,-82.726669,-568.020752,-1134.859985
3506,29.216667,0.009008,0.910142,-0.409441,-0.062602,-83.099167,-564.587830,-1137.226929
3507,29.225000,0.008240,0.911338,-0.406550,-0.064121,-84.257530,-560.802185,-1140.067139
3508,29.233333,0.007178,0.912657,-0.403478,-0.064902,-84.826874,-557.093445,-1142.608887
3509,29.241667,0.005644,0.914298,-0.399641,-0.065677,-84.855934,-552.503418,-1146.444824
3510,29.250000,0.007379,0.915915,-0.396036,-0.064813,-84.905937,-548.009644,-1149.960327
3511,29.258333,0.004523,0.916480,-0.394323,-0.067481,-86.692497,-545.700073,-1150.800049
3512,29.266667,0.004803,0.918232,-0.390247,-0.067342,-86.733490,-540.687012,-1154.829956
3513,29.275000,0.002373,0.918684,-0.388932,-0.068895,-87.250443,-538.651978,-1155.550171
3514,29.283333,0.004935,0.918864,-0.388474,-0.068943,-88.897827,-537.120117,-1155.387939
3515,29.291667,0.003364,0.918280,-0.389654,-0.070144,-89.451523,-537.502075,-1153.451050
3516,29.300000,0.003772,0.917574,-0.391296,-0.070228,-89.621773,-538.239258,-1151.326538
3517,29.308333,0.003847,0.917595,-0.391346,-0.069659,-89.075706,-537.386414,-1150.947998
3518,29.316667,0.002673,0.917670,-0.391069,-0.070289,-89.052361,-536.137634,-1151.110962
3519,29.325000,0.004793,0.918456,-0.389530,-0.068431,-87.955978,-533.409363,-1153.038940
3520,29.333333,0.005649,0.918657,-0.388937,-0.069032,-89.268578,-531.632568,-1153.364868
3521,29.341667,0.005324,0.918745,-0.388629,-0.069618,-89.834602,-530.181213,-1153.562622
3522,29.350000,0.006246,0.919158,-0.387658,-0.069503,-90.038757,-527.789856,-1154.881348
3523,29.358333,0.007594,0.920502,-0.384640,-0.068343,-89.312103,-523.352661,-1158.547729
3524,29.366667,0.007689,0.920567,-0.384426,-0.068659,-89.907303,-522.000732,-1158.483765
3525,29.375000,0.007688,0.921245,-0.382875,-0.068235,-89.142815,-519.127747,-1160.499756
3526,29.383333,0.007388,0.921819,-0.381522,-0.068087,-88.672783,-516.474731,-1162.140991
3527,29.391667,0.009496,0.921599,-0.381857,-0.068923,-90.805725,-515.379028,-1161.582397
3528,29.400000,0.009754,0.921468,-0.382113,-0.069224,-91.344444,-514.367432,-1161.128174
3529,29.408333,0.011201,0.920693,-0.383668,-0.070696,-93.733360,-514.435364,-1159.309326
3530,29.416667,0.010172,0.920562,-0.383947,-0.071047,-93.581528,-513.546875,-1158.908813
3531,29.425000,0.012370,0.920369,-0.384277,-0.071402,-95.063324,-512.386963,-1158.607788
3532,29.433333,0.014771,0.919462,-0.386117,-0.072699,-97.770309,-512.828979,-1156.595459
3533,29.441667,0.014531,0.917925,-0.389707,-0.073012,-98.070763,-515.915894,-1152.340698
3534,29.450000,0.011987,0.916195,-0.394002,-0.072143,-95.523170,-520.756165,-1147.293945
3535,29.458333,0.008266,0.914461,-0.397894,-0.073305,-94.714653,-525.441772,-1142.381104
3536,29.466667,0.006111,0.914358,-0.397904,-0.074736,-95.357605,-526.167297,-1141.799194
3537,29.475000,0.004669,0.915556,-0.394868,-0.076253,-96.455414,-523.495544,-1144.950806
3538,29.483333,0.005215,0.917079,-0.391025,-0.077710,-98.951706,-519.721130,-1148.734253
3539,29.491667,0.004872,0.918235,-0.387823,-0.080088,-102.059822,-516.428894,-1151.736938
3540,29.500000,0.005223,0.918435,-0.386977,-0.081849,-104.691559,-515.299683,-1152.247314
3541,29.508333,0.006858,0.917965,-0.387764,-0.083259,-107.762192,-515.701172,-1150.831787
3542,29.516667,0.008456,0.916811,-0.390380,-0.083600,-109.047455,-517.799133,-1148.051025
3543,29.525000,0.009722,0.915513,-0.393448,-0.083309,-109.418289,-520.450012,-1144.905151
3544,29.533333,0.010303,0.914598,-0.395657,-0.082823,-109.028076,-522.336365,-1142.938232
3545,29.541667,0.010733,0.913993,-0.397189,-0.082111,-108.270737,-523.637207,-1141.822754
3546,29.550000,0.009667,0.913060,-0.399299,-0.082393,-108.235802,-525.836609,-1139.449585
3547,29.558333,0.009667,0.912628,-0.400333,-0.082158,-107.837868,-526.778564,-1138.596069
3548,29.566667,0.009452,0.911729,-0.402367,-0.082232,-107.715492,-528.759460,-1136.380859
3549,29.575000,0.009391,0.911078,-0.403864,-0.082114,-107.463142,-530.204529,-1134.741455
3550,29.583333,0.008883,0.910240,-0.405679,-0.082515,-107.562180,-531.975403,-1132.617188
3551,29.591667,0.009461,0.909477,-0.407291,-0.082923,-108.318375,-533.426270,-1130.705444
3552,29.600000,0.009861,0.909051,-0.408210,-0.083030,-108.581551,-534.173462,-1129.740234
3553,29.608333,0.010967,0.908771,-0.408880,-0.082656,-108.624710,-534.635925,-1129.283813
3554,29.616667,0.011790,0.908716,-0.409048,-0.082313,-108.646049,-534.669250,-1129.290894
3555,29.625000,0.013051,0.908660,-0.409176,-0.082115,-109.080284,-534.594971,-1129.343262
3556,29.633333,0.014335,0.908702,-0.409115,-0.081731,-109.333046,-534.385559,-1129.637451
3557,29.641667,0.016116,0.909013,-0.408455,-0.081237,-109.772110,-533.556030,-1130.611084
3558,29.650000,0.016107,0.909087,-0.408268,-0.081351,-109.915970,-533.330872,-1130.910522
3559,29.658333,0.016992,0.909162,-0.408051,-0.081421,-110.483093,-532.957947,-1131.227905
3560,29.666667,0.016780,0.908842,-0.408744,-0.081570,-110.534355,-533.620605,-1130.338745
3561,29.675000,0.015853,0.908354,-0.409767,-0.082049,-110.509712,-534.654846,-1129.045288
3562,29.683333,0.015374,0.908247,-0.410026,-0.082036,-110.156219,-534.906799,-1128.743042
3563,29.691667,0.014306,0.908392,-0.409751,-0.081994,-109.343964,-534.674255,-1129.139893
3564,29.700000,0.013627,0.908217,-0.410088,-0.082361,-109.484337,-535.048340,-1128.458984
3565,29.708333,0.013500,0.908380,-0.409739,-0.082331,-109.354935,-534.715454,-1128.837524
3566,29.716667,0.014340,0.908594,-0.409280,-0.082103,-109.380951,-534.119446,-1129.538574
3567,29.725000,0.013822,0.908610,-0.409236,-0.082237,-109.211761,-534.143860,-1129.490234
3568,29.733333,0.014308,0.908576,-0.409306,-0.082180,-109.245865,-534.101624,-1129.455078
3569,29.741667,0.013708,0.908195,-0.410070,-0.082686,-109.474823,-534.906799,-1128.330933
3570,29.750000,0.013815,0.907651,-0.411235,-0.082858,-109.656311,-536.055603,-1126.830200
3571,29.758333,0.013806,0.907231,-0.412149,-0.082914,-109.548233,-536.965759,-1125.778931
3572,29.766667,0.013963,0.906703,-0.413233,-0.083258,-110.051064,-537.980774,-1124.297119
3573,29.775000,0.013888,0.906552,-0.413506,-0.083563,-110.302330,-538.192627,-1123.952637
3574,29.783333,0.013564,0.906558,-0.413489,-0.083643,-110.208488,-538.210876,-1123.923218
3575,29.791667,0.014240,0.906753,-0.413035,-0.083659,-110.631256,-537.683411,-1124.424805
3576,29.800000,0.014353,0.907048,-0.412388,-0.083636,-110.669212,-537.010681,-1125.182251
3577,29.808333,0.013914,0.907378,-0.411688,-0.083566,-110.287071,-536.395569,-1126.063477
3578,29.816667,0.013115,0.907275,-0.411872,-0.083906,-110.230347,-536.651428,-1125.771362
3579,29.825000,0.013653,0.907251,-0.411941,-0.083751,-110.333443,-536.699036,-1125.739746
3580,29.833333,0.013121,0.907115,-0.412234,-0.083859,-110.140961,-537.031921,-1125.411011
3581,29.841667,0.013703,0.906796,-0.412928,-0.083800,-110.441116,-537.682739,-1124.581177
3582,29.850000,0.013357,0.906847,-0.412896,-0.083470,-109.770226,-537.718506,-1124.781250
3583,29.858333,0.012921,0.906647,-0.413397,-0.083233,-109.171844,-538.318726,-1124.248047
3584,29.866667,0.012720,0.906422,-0.413876,-0.083335,-109.122238,-538.831360,-1123.685181
3585,29.875000,0.011494,0.906657,-0.413460,-0.083016,-107.963516,-538.634277,-1124.285767
3586,29.883333,0.011414,0.906662,-0.413417,-0.083187,-108.045479,-538.599976,-1124.339355
3587,29.891667,0.011994,0.906783,-0.413071,-0.083506,-108.850105,-538.190430,-1124.611206
3588,29.900000,0.011864,0.907201,-0.412103,-0.083761,-109.162514,-537.239380,-1125.658203
3589,29.908333,0.012016,0.908024,-0.410300,-0.083674,-109.225677,-535.449951,-1127.791504
3590,29.916667,0.012072,0.908220,-0.409863,-0.083684,-109.282539,-535.011475,-1128.283813
3591,29.925000,0.012265,0.908029,-0.410248,-0.083845,-109.543449,-535.379395,-1127.793457
3592,29.933333,0.012349,0.907821,-0.410712,-0.083810,-109.430084,-535.809448,-1127.316406
3593,29.941667,0.011825,0.907347,-0.411763,-0.083862,-109.140739,-536.899109,-1126.044800
3594,29.950000,0.011524,0.907283,-0.411999,-0.083441,-108.332840,-537.165527,-1125.914307
3595,29.958333,0.011792,0.907078,-0.412461,-0.083343,-108.380264,-537.653198,-1125.278931
3596,29.966667,0.010692,0.907396,-0.411863,-0.082987,-107.235641,-537.220886,-1126.056152
3597,29.975000,0.010725,0.907537,-0.411574,-0.082871,-107.069618,-536.965393,-1126.403564
3598,29.983333,0.010286,0.907449,-0.411687,-0.083325,-107.393860,-537.126404,-1126.087036
3599,29.991667,0.010263,0.907353,-0.411884,-0.083412,-107.401344,-537.305664,-1125.843384
3600,30.000000,0.010254,0.907195,-0.412204,-0.083543,-107.531166,-537.628784,-1125.372681
3601,30.008333,0.009837,0.907173,-0.412278,-0.083466,-107.175385,-537.751160,-1125.264648
3602,30.016667,0.010502,0.907018,-0.412606,-0.083453,-107.502510,-537.975281,-1124.907959
3603,30.025000,0.009907,0.906892,-0.412871,-0.083581,-107.230530,-538.274170,-1124.633301
3604,30.033333,0.009621,0.906754,-0.413165,-0.083661,-107.123260,-538.595825,-1124.281738
3605,30.041667,0.009480,0.906680,-0.413323,-0.083700,-107.109566,-538.807556,-1124.071289
3606,30.050000,0.009551,0.906947,-0.412780,-0.083484,-106.933060,-538.347107,-1124.775635
3607,30.058333,0.009368,0.907577,-0.411517,-0.082882,-106.124588,-537.218811,-1126.476807
3608,30.066667,0.010209,0.907788,-0.411058,-0.082750,-106.453354,-536.703796,-1127.107788
3609,30.075000,0.010289,0.908052,-0.410516,-0.082538,-106.219215,-536.208252,-1127.831787
3610,30.083333,0.009692,0.908187,-0.410259,-0.082401,-105.709274,-536.054077,-1128.169678
3611,30.091667,0.009878,0.908132,-0.410376,-0.082397,-105.760574,-536.179016,-1128.078613
3612,30.100000,0.009971,0.907916,-0.410882,-0.082244,-105.554863,-536.736938,-1127.538696
3613,30.108333,0.009631,0.907961,-0.410831,-0.082053,-105.059456,-536.795532,-1127.682251
3614,30.116667,0.009256,0.907636,-0.411542,-0.082124,-104.900826,-537.612549,-1126.796997
3615,30.125000,0.008559,0.907840,-0.411172,-0.081794,-104.042183,-537.401672,-1127.349365
3616,30.133333,0.007468,0.907701,-0.411504,-0.081776,-103.393387,-537.969360,-1126.920166
3617,30.141667,0.007138,0.907451,-0.412134,-0.081405,-102.614090,-538.788696,-1126.328979
3618,30.150000,0.006708,0.907321,-0.412531,-0.080878,-101.601906,-539.433838,-1126.012085
3619,30.158333,0.005211,0.907148,-0.413101,-0.080020,-99.534782,-540.405762,-1125.610107
3620,30.166667,0.003525,0.907016,-0.413626,-0.078891,-96.860512,-541.476074,-1125.375732
3621,30.175000,0.001298,0.906326,-0.415361,-0.077765,-93.960693,-543.930847,-1123.438843
3622,30.183333,-0.000424,0.906095,-0.416289,-0.075470,-89.689430,-545.558044,-1122.890747
3623,30.191667,-0.006492,0.905609,-0.417714,-0.073112,-82.814941,-548.216736,-1121.553955
3624,30.200000,-0.010382,0.904471,-0.420442,-0.071082,-77.377945,-551.920654,-1118.659912
3625,30.208333,-0.015714,0.903437,-0.422863,-0.068859,-70.897003,-555.419922,-1115.977905
3626,30.216667,-0.019713,0.901628,-0.426775,-0.067389,-65.976891,-560.247620,-1111.370972
3627,30.225000,-0.025023,0.899843,-0.430560,-0.065372,-59.454765,-564.812805,-1106.978760
3628,30.233333,-0.028659,0.897013,-0.436357,-0.064327,-55.012016,-571.287842,-1099.851440
3629,30.241667,-0.032928,0.894059,-0.442458,-0.061681,-48.058937,-577.812866,-1092.453491
3630,30.250000,-0.036979,0.891178,-0.448252,-0.059193,-41.405525,-583.856567,-1085.384033
3631,30.258333,-0.041642,0.886689,-0.456729,-0.058706,-36.436512,-592.250732,-1074.508179
3632,30.266667,-0.046622,0.882947,-0.463836,-0.055568,-28.050020,-599.122803,-1065.521606
3633,30.275000,-0.051043,0.878396,-0.472126,-0.053972,-22.150589,-606.988708,-1054.147705
3634,30.283333,-0.055701,0.874716,-0.478653,-0.051586,-14.755164,-612.889221,-1045.634766
3635,30.291667,-0.059095,0.870553,-0.485886,-0.050593,-10.102363,-619.447815,-1035.411255
3636,30.300000,-0.063927,0.866908,-0.491924,-0.048935,-3.522547,-624.744812,-1027.023804
3637,30.308333,-0.066372,0.863547,-0.497590,-0.047815,0.650705,-629.633728,-1018.824829
3638,30.316667,-0.068400,0.860791,-0.502167,-0.046781,4.300649,-633.453064,-1012.188416
3639,30.325000,-0.072592,0.858038,-0.506322,-0.046246,8.846685,-636.919556,-1005.941162
3640,30.333333,-0.075050,0.856692,-0.508294,-0.045652,11.841915,-638.594177,-1002.808105
3641,30.341667,-0.075360,0.854752,-0.511441,-0.046356,11.957982,-641.161560,-998.015991
3642,30.350000,-0.075212,0.853834,-0.513027,-0.045978,12.704015,-642.546692,-995.552917
3643,30.358333,-0.075198,0.853133,-0.514214,-0.045756,13.343215,-643.629761,-993.804199
3644,30.366667,-0.075612,0.852817,-0.514745,-0.044988,14.828385,-644.205078,-993.088684
3645,30.375000,-0.076549,0.851802,-0.516278,-0.045066,15.695678,-645.703247,-990.672729
3646,30.383333,-0.077477,0.850913,-0.517638,-0.044670,17.108610,-647.016846,-988.635010
3647,30.391667,-0.077841,0.849213,-0.520425,-0.044009,18.519279,-649.435425,-984.464783
3648,30.400000,-0.079751,0.847080,-0.523660,-0.043307,21.189783,-652.093628,-979.556030
3649,30.408333,-0.081656,0.844240,-0.527982,-0.042747,23.919914,-655.496399,-972.992065
3650,30.416667,-0.082351,0.840631,-0.533673,-0.041842,26.378469,-659.789246,-964.323975
3651,30.425000,-0.084774,0.837049,-0.538910,-0.041688,29.336304,-663.626404,-956.274719
3652,30.433333,-0.086040,0.834879,-0.542179,-0.040208,32.513287,-666.074158,-951.144104
3653,30.441667,-0.086312,0.832175,-0.546312,-0.039723,34.012367,-669.123535,-944.656738
3654,30.450000,-0.086235,0.829811,-0.549925,-0.039487,34.858688,-671.751221,-938.898499
3655,30.458333,-0.086685,0.827446,-0.553378,-0.039909,35.206562,-674.297791,-933.063721
3656,30.466667,-0.090139,0.825526,-0.555612,-0.040962,37.044632,-676.013916,-928.911621
3657,30.475000,-0.086724,0.823600,-0.559056,-0.040241,35.911015,-678.374817,-923.674927
3658,30.483333,-0.097181,0.822244,-0.559110,-0.043215,40.618652,-678.903442,-922.052979
3659,30.491667,-0.098568,0.820225,-0.561771,-0.043922,41.512897,-680.791138,-917.513123
3660,30.500000,-0.097829,0.818521,-0.564423,-0.043365,42.087822,-682.542480,-913.174377
3661,30.508333,-0.099157,0.816049,-0.567759,-0.043376,43.882401,-684.684631,-907.585388
3662,30.516667,-0.101830,0.812764,-0.571933,-0.044019,46.226612,-687.260193,-900.495361
3663,30.525000,-0.101734,0.809560,-0.576543,-0.043132,48.161430,-689.981689,-892.939514
3664,30.533333,-0.100242,0.805706,-0.582229,-0.042413,48.768387,-693.253906,-883.427856
3665,30.541667,-0.098924,0.801453,-0.588316,-0.042091,49.454884,-696.585327,-873.427856
3666,30.550000,-0.106190,0.798238,-0.591283,-0.043862,54.443359,-698.427307,-867.452698
3667,30.558333,-0.098528,0.794360,-0.597966,-0.041496,52.173359,-701.770691,-856.827698
3668,30.566667,-0.095418,0.791176,-0.602785,-0.039828,52.260757,-704.190613,-848.648071
3669,30.575000,-0.105423,0.787876,-0.605230,-0.042824,58.024704,-705.629089,-843.053101
3670,30.583333,-0.105557,0.784727,-0.609324,-0.042252,59.626297,-707.651123,-835.745911
3671,30.591667,-0.105850,0.781182,-0.613791,-0.042561,60.571072,-709.777466,-827.723938
3672,30.600000,-0.105871,0.778701,-0.616967,-0.042036,61.937550,-711.285217,-822.000610
3673,30.608333,-0.106455,0.776672,-0.619430,-0.041883,63.226334,-712.578857,-817.363708
3674,30.616667,-0.107955,0.774368,-0.621970,-0.043055,63.953758,-714.017517,-812.392700
3675,30.625000,-0.108312,0.771997,-0.624852,-0.043011,64.972443,-715.536804,-806.951050
3676,30.633333,-0.108687,0.769391,-0.628022,-0.042573,66.491280,-717.129456,-801.036072
3677,30.641667,-0.110209,0.766362,-0.631494,-0.041930,69.415375,-718.605896,-794.563721
3678,30.650000,-0.111678,0.762202,-0.636243,-0.042081,71.693466,-720.534546,-785.694275
3679,30.658333,-0.113813,0.757702,-0.641185,-0.042607,74.311600,-722.351135,-776.257202
3680,30.666667,-0.114055,0.754537,-0.644951,-0.041261,76.881012,-723.691528,-769.150208
3681,30.675000,-0.115260,0.750428,-0.649470,-0.041968,78.400772,-725.255127,-760.446167
3682,30.683333,-0.116432,0.747507,-0.652639,-0.041701,80.613823,-726.394531,-754.245911
3683,30.691667,-0.116314,0.744869,-0.655716,-0.040948,82.131638,-727.581848,-748.308533
3684,30.700000,-0.116148,0.742195,-0.658776,-0.040880,82.722504,-728.833069,-742.076111
3685,30.708333,-0.115119,0.739361,-0.662141,-0.040765,83.025482,-730.148804,-735.734680
3686,30.716667,-0.116725,0.736965,-0.664523,-0.040823,85.132111,-731.024719,-730.826904
3687,30.725000,-0.117678,0.734182,-0.667427,-0.040875,86.934845,-731.976746,-725.122864
3688,30.733333,-0.118828,0.731316,-0.670323,-0.041516,88.225838,-732.908813,-719.253601
3689,30.741667,-0.120450,0.728271,-0.673324,-0.041811,90.410370,-733.707092,-713.269653
3690,30.750000,-0.122185,0.725757,-0.675737,-0.041553,93.031471,-734.330322,-708.384216
3691,30.758333,-0.123546,0.723187,-0.678277,-0.040956,95.670357,-734.968689,-703.290649
3692,30.766667,-0.125066,0.720092,-0.681270,-0.041196,97.624435,-735.635376,-697.085449
3693,30.775000,-0.126550,0.716931,-0.684317,-0.041307,100.044136,-736.189331,-691.165466
3694,30.783333,-0.129377,0.714636,-0.686181,-0.041392,103.377144,-736.496277,-687.325562
3695,30.791667,-0.130498,0.712301,-0.688395,-0.041357,105.016144,-736.967590,-682.664978
3696,30.800000,-0.139854,0.709029,-0.689706,-0.044987,111.012390,-737.006165,-678.838013
