time,femur_w,femur_x,femur_y,femur_z,femur_acc_x,femur_acc_y,femur_acc_z,tibia_w,tibia_x,tibia_y,tibia_z,tibia_acc_x,tibia_acc_y,tibia_acc_z,gf,mg,gt,mt
2337,0.9982,-0.0337,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.60,9.42,-0.52,-0.22,9.54,3,0,3,0
2406,0.9982,-0.0337,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.63,9.42,-0.52,-0.22,9.59,3,0,3,0
2473,0.9982,-0.0337,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.92,-0.59,9.40,-0.52,-0.21,9.53,3,0,3,0
2539,0.9982,-0.0337,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.95,-0.58,9.43,-0.53,-0.23,9.56,3,0,3,0
2607,0.9982,-0.0337,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.58,9.41,-0.52,-0.24,9.57,3,0,3,0
2674,0.9982,-0.0337,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.92,-0.60,9.44,-0.52,-0.22,9.60,3,0,3,0
2740,0.9982,-0.0337,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.61,9.40,-0.54,-0.22,9.56,3,0,3,0
2807,0.9982,-0.0336,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.94,-0.58,9.45,-0.52,-0.23,9.58,3,0,3,0
2875,0.9982,-0.0336,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.61,9.42,-0.50,-0.23,9.54,3,0,3,0
2940,0.9982,-0.0336,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.95,-0.60,9.44,-0.53,-0.23,9.57,3,0,3,0
3008,0.9982,-0.0336,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.95,-0.60,9.41,-0.54,-0.21,9.56,3,0,3,0
3077,0.9982,-0.0336,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.92,-0.61,9.42,-0.49,-0.22,9.55,3,0,3,0
3142,0.9982,-0.0334,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.92,-0.62,9.41,-0.54,-0.22,9.56,3,0,3,0
3210,0.9982,-0.0335,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.60,9.43,-0.54,-0.22,9.56,3,0,3,0
3277,0.9982,-0.0335,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.95,-0.60,9.41,-0.54,-0.21,9.55,3,0,3,0
3344,0.9982,-0.0335,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.95,-0.62,9.43,-0.52,-0.23,9.56,3,0,3,0
3411,0.9982,-0.0335,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.62,9.43,-0.54,-0.22,9.58,3,0,3,0
3479,0.9982,-0.0335,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.94,-0.62,9.39,-0.55,-0.21,9.54,3,0,3,0
3546,0.9982,-0.0335,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.62,9.44,-0.56,-0.22,9.56,3,0,3,0
3614,0.9982,-0.0335,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.94,-0.62,9.41,-0.52,-0.22,9.59,3,0,3,0
3681,0.9982,-0.0335,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.92,-0.60,9.39,-0.52,-0.22,9.56,3,0,3,0
3747,0.9982,-0.0335,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.95,-0.60,9.40,-0.53,-0.22,9.54,3,0,3,0
3816,0.9982,-0.0335,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.92,-0.63,9.46,-0.52,-0.23,9.60,3,0,3,0
3884,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.95,-0.56,9.42,-0.52,-0.20,9.53,3,0,3,0
3951,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.62,9.48,-0.52,-0.24,9.58,3,0,3,0
4019,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.91,-0.61,9.42,-0.52,-0.22,9.56,3,0,3,0
4087,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.57,9.44,-0.52,-0.20,9.57,3,0,3,0
4155,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.94,-0.62,9.46,-0.55,-0.23,9.60,3,0,3,0
4221,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.94,-0.59,9.38,-0.53,-0.21,9.51,3,0,3,0
4289,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.61,9.46,-0.53,-0.22,9.61,3,0,3,0
4357,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.95,-0.59,9.43,-0.54,-0.21,9.55,3,0,3,0
4425,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.58,9.42,-0.52,-0.21,9.59,3,0,3,0
4491,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0121,0.0281,0.0006,-0.93,-0.59,9.40,-0.54,-0.21,9.57,3,0,3,0
4557,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0114,0.0284,0.0006,-0.95,-0.59,9.42,-0.55,-0.13,9.54,3,0,3,0
4625,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0097,0.0287,0.0012,-0.91,-0.61,9.43,-0.55,-0.13,9.55,3,0,3,0
4691,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0109,0.0287,0.0012,-0.95,-0.60,9.42,-0.51,-0.21,9.59,3,0,3,0
4758,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0118,0.0286,0.0013,-0.94,-0.60,9.47,-0.53,-0.20,9.61,3,0,3,0
4826,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0118,0.0286,0.0013,-0.94,-0.58,9.39,-0.54,-0.20,9.51,3,0,3,0
4891,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0118,0.0286,0.0013,-0.92,-0.61,9.45,-0.53,-0.22,9.56,3,0,3,0
4959,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0118,0.0286,0.0013,-0.94,-0.63,9.44,-0.53,-0.23,9.58,3,0,3,0
5026,0.9982,-0.0333,0.0506,0.0000,0.9995,-0.0118,0.0286,0.0013,-0.90,-0.59,9.41,-0.53,-0.20,9.57,3,0,3,0
5092,0.9982,-0.0336,0.0507,0.0000,0.9995,-0.0118,0.0286,0.0013,-0.92,-0.68,9.44,-0.57,-0.19,9.54,3,0,3,0
5156,0.9982,-0.0333,0.0510,-0.0029,0.9995,-0.0118,0.0286,0.0013,-1.12,-1.94,9.10,-0.53,-0.17,9.41,3,0,3,0
5223,0.9982,-0.0334,0.0507,-0.0033,0.9995,-0.0118,0.0286,0.0013,-0.92,-0.60,9.47,-0.53,-0.29,9.72,3,0,3,0
5291,0.9982,-0.0328,0.0507,-0.0033,0.9995,-0.0118,0.0286,0.0013,-1.01,-0.52,9.39,-0.53,-0.19,9.54,3,0,3,0
5358,0.9982,-0.0328,0.0507,-0.0033,0.9995,-0.0118,0.0286,0.0013,-1.00,-0.57,9.39,-0.53,-0.16,9.50,3,0,3,0
5426,0.9982,-0.0328,0.0507,-0.0033,0.9995,-0.0118,0.0286,0.0013,-0.91,-0.63,9.48,-0.53,-0.29,9.67,3,0,3,0
5492,0.9982,-0.0328,0.0507,-0.0033,0.9995,-0.0118,0.0286,0.0013,-0.94,-0.56,9.39,-0.53,-0.19,9.54,3,0,3,0
5560,0.9982,-0.0328,0.0507,-0.0033,0.9995,-0.0118,0.0286,0.0013,-0.96,-0.61,9.41,-0.55,-0.24,9.58,3,0,3,0
5627,0.9982,-0.0328,0.0507,-0.0033,0.9995,-0.0118,0.0286,0.0013,-0.89,-0.62,9.47,-0.48,-0.28,9.66,3,0,3,0
5693,0.9982,-0.0328,0.0507,-0.0033,0.9995,-0.0118,0.0286,0.0013,-1.02,-0.55,9.36,-0.56,-0.13,9.47,3,0,3,0
5760,0.9982,-0.0328,0.0507,-0.0033,0.9995,-0.0118,0.0286,0.0013,-0.90,-0.64,9.49,-0.52,-0.28,9.70,3,0,3,0
5827,0.9982,-0.0327,0.0508,-0.0037,0.9995,-0.0118,0.0286,0.0013,-0.82,-0.55,9.39,-0.47,-0.22,9.63,3,0,3,0
5894,0.9982,-0.0322,0.0508,-0.0059,0.9995,-0.0118,0.0286,0.0013,-1.00,-0.65,9.30,-0.59,-0.15,9.46,3,0,3,0
5960,0.9982,-0.0322,0.0508,-0.0059,0.9995,-0.0118,0.0286,0.0013,-0.88,-0.59,9.50,-0.46,-0.25,9.68,3,0,3,0
6028,0.9982,-0.0325,0.0509,-0.0032,0.9995,-0.0118,0.0286,0.0013,-1.03,-0.61,9.43,-0.54,-0.20,9.58,3,0,3,0
6093,0.9982,-0.0323,0.0510,0.0043,0.9995,-0.0118,0.0286,0.0013,-0.70,-0.45,9.50,-0.56,-0.17,9.49,3,0,3,0
6158,0.9981,-0.0321,0.0509,0.0114,0.9995,-0.0118,0.0286,0.0013,-0.87,-0.16,9.58,-0.46,-0.25,9.68,3,0,3,0
6224,0.9982,-0.0322,0.0510,0.0090,0.9995,-0.0118,0.0286,0.0013,-0.91,-0.57,9.34,-0.56,-0.22,9.50,3,0,3,0
6292,0.9981,-0.0322,0.0509,0.0106,0.9995,-0.0118,0.0286,0.0013,-0.26,0.24,9.58,-0.53,-0.16,9.52,3,0,3,0
6356,0.9981,-0.0316,0.0513,0.0099,0.9995,-0.0118,0.0286,0.0013,-0.70,-0.60,9.47,-0.50,-0.26,9.64,3,0,3,0
6424,0.9982,-0.0303,0.0512,0.0036,0.9995,-0.0118,0.0286,0.0013,-1.27,-0.76,9.22,-0.56,-0.19,9.54,3,0,3,0
6492,0.9983,-0.0300,0.0499,0.0038,0.9995,-0.0118,0.0286,0.0013,-0.14,-0.09,9.36,-0.50,-0.19,9.55,3,0,3,0
6557,0.9982,-0.0304,0.0505,0.0045,0.9995,-0.0118,0.0286,0.0013,-1.97,-1.15,9.24,-0.54,-0.25,9.60,3,0,3,0
6625,0.9980,-0.0308,0.0519,0.0198,0.9995,-0.0118,0.0286,0.0013,-1.27,-0.58,9.34,-0.55,-0.18,9.54,3,0,3,0
6692,0.9977,-0.0323,0.0518,0.0301,0.9995,-0.0118,0.0286,0.0013,-1.09,-0.75,9.45,-0.52,-0.24,9.56,3,0,3,0
6757,0.9975,-0.0344,0.0511,0.0342,0.9995,-0.0118,0.0286,0.0013,-1.36,-0.88,9.41,-0.54,-0.25,9.63,3,0,3,0
6824,0.9973,-0.0350,0.0508,0.0397,0.9995,-0.0118,0.0286,0.0013,-1.47,-0.69,9.39,-0.55,-0.15,9.47,3,0,3,0
6893,0.9974,-0.0355,0.0504,0.0374,0.9995,-0.0118,0.0286,0.0013,-2.05,-1.38,9.36,-0.53,-0.26,9.61,3,0,3,0
6958,0.9968,-0.0374,0.0501,0.0508,0.9995,-0.0118,0.0286,0.0013,-0.80,0.33,9.52,-0.53,-0.20,9.57,3,0,3,0
7025,0.9965,-0.0385,0.0497,0.0557,0.9995,-0.0118,0.0286,0.0013,-1.08,-0.87,9.54,-0.53,-0.16,9.51,3,0,3,0
7093,0.9965,-0.0397,0.0496,0.0555,0.9995,-0.0118,0.0286,0.0013,-0.97,-0.94,9.43,-0.53,-0.25,9.58,3,0,3,0
7158,0.9964,-0.0399,0.0492,0.0566,0.9995,-0.0118,0.0286,0.0013,-0.71,-0.28,9.56,-0.49,-0.21,9.57,3,0,3,0
7225,0.9959,-0.0421,0.0489,0.0633,0.9995,-0.0118,0.0286,0.0013,-0.86,-0.38,9.49,-0.58,-0.21,9.48,3,0,3,0
7293,0.9953,-0.0438,0.0486,0.0714,0.9995,-0.0118,0.0286,0.0013,-1.10,-1.20,9.50,-0.51,-0.26,9.58,3,0,3,0
7358,0.9949,-0.0457,0.0486,0.0757,0.9995,-0.0118,0.0286,0.0013,-1.09,-0.64,9.31,-0.51,-0.21,9.55,3,0,3,0
7426,0.9946,-0.0460,0.0484,0.0801,0.9995,-0.0118,0.0286,0.0013,-0.66,0.02,9.51,-0.55,-0.20,9.54,3,0,3,0
7494,0.9948,-0.0459,0.0482,0.0773,0.9995,-0.0118,0.0286,0.0013,-0.83,-0.48,9.45,-0.48,-0.24,9.59,3,0,3,0
7559,0.9954,-0.0455,0.0479,0.0688,0.9995,-0.0118,0.0286,0.0013,-0.55,-0.48,9.45,-0.54,-0.23,9.56,3,0,3,0
7626,0.9958,-0.0457,0.0477,0.0625,0.9995,-0.0118,0.0286,0.0013,-0.61,-0.84,9.45,-0.52,-0.23,9.55,3,0,3,0
7694,0.9959,-0.0460,0.0475,0.0617,0.9995,-0.0118,0.0286,0.0013,-0.69,-0.30,9.47,-0.51,-0.25,9.60,3,0,3,0
7759,0.9962,-0.0428,0.0459,0.0596,0.9995,-0.0118,0.0286,0.0013,-0.48,-0.58,9.54,-0.51,-0.23,9.56,3,0,3,0
7826,0.9963,-0.0424,0.0459,0.0583,0.9995,-0.0118,0.0286,0.0013,-0.62,-1.10,9.46,-0.52,-0.21,9.54,3,0,3,0
7895,0.9960,-0.0421,0.0458,0.0634,0.9995,-0.0118,0.0286,0.0013,-0.55,-0.53,9.55,-0.51,-0.24,9.56,3,0,3,0
7959,0.9959,-0.0419,0.0456,0.0659,0.9995,-0.0118,0.0286,0.0013,-0.41,-0.74,9.41,-0.52,-0.23,9.55,3,0,3,0
8027,0.9956,-0.0421,0.0436,0.0714,0.9995,-0.0118,0.0286,0.0013,-0.72,-1.24,9.35,-0.51,-0.22,9.53,3,0,3,0
8094,0.9946,-0.0425,0.0427,0.0844,0.9995,-0.0118,0.0286,0.0013,-0.75,-0.92,9.42,-0.51,-0.25,9.56,3,0,3,0
8160,0.9934,-0.0433,0.0420,0.0973,0.9995,-0.0118,0.0286,0.0013,-0.64,-1.10,9.43,-0.52,-0.23,9.55,3,0,3,0
8226,0.9916,-0.0441,0.0416,0.1137,0.9995,-0.0118,0.0286,0.0013,-0.60,-1.13,9.42,-0.53,-0.23,9.56,3,0,3,0
8295,0.9894,-0.0447,0.0409,0.1317,0.9995,-0.0118,0.0286,0.0013,-0.67,-0.78,9.49,-0.51,-0.27,9.60,3,0,3,0
8359,0.9879,-0.0446,0.0402,0.1430,0.9995,-0.0118,0.0286,0.0013,-0.82,-1.49,9.31,-0.39,-0.42,9.59,3,0,3,0
8426,0.9867,-0.0436,0.0399,0.1515,0.9991,-0.0120,0.0291,0.0264,-1.18,-1.18,9.37,0.48,-0.94,9.53,3,0,3,0
8494,0.9845,-0.0435,0.0394,0.1655,0.9945,-0.0128,0.0303,0.0996,-1.22,-1.10,9.46,-1.34,0.26,9.55,3,0,3,0
8559,0.9833,-0.0435,0.0395,0.1721,0.9914,-0.0130,0.0306,0.1268,-1.03,-1.24,9.39,-0.81,0.36,9.56,3,0,3,0
8627,0.9828,-0.0430,0.0394,0.1749,0.9913,-0.0130,0.0306,0.1270,-1.13,-0.56,9.44,-0.54,-0.20,9.54,3,0,3,0
8694,0.9826,-0.0424,0.0396,0.1765,0.9913,-0.0130,0.0306,0.1270,-0.90,-0.73,9.37,-0.56,-0.24,9.61,3,0,3,0
8760,0.9832,-0.0418,0.0397,0.1730,0.9913,-0.0130,0.0306,0.1270,-1.20,-0.79,9.41,-0.54,-0.21,9.60,3,0,3,0
8826,0.9839,-0.0422,0.0408,0.1684,0.9913,-0.0130,0.0306,0.1270,-1.37,-0.68,9.38,-0.54,-0.19,9.54,3,0,3,0
8894,0.9851,-0.0417,0.0410,0.1617,0.9913,-0.0130,0.0306,0.1270,-1.06,-1.36,9.44,-0.55,-0.19,9.56,3,0,3,0
8960,0.9858,-0.0419,0.0410,0.1576,0.9913,-0.0130,0.0306,0.1270,-0.94,-0.71,9.48,-0.55,-0.20,9.58,3,0,3,0
9027,0.9863,-0.0424,0.0412,0.1542,0.9913,-0.0130,0.0306,0.1270,-1.13,-0.94,9.39,-0.57,-0.23,9.54,3,0,3,0
9094,0.9864,-0.0430,0.0413,0.1533,0.9913,-0.0130,0.0306,0.1270,-0.87,-0.27,9.46,-0.54,-0.23,9.59,3,0,3,0
9160,0.9869,-0.0430,0.0414,0.1495,0.9913,-0.0130,0.0306,0.1270,-1.12,-0.67,9.41,-0.54,-0.22,9.53,3,0,3,0
9227,0.9875,-0.0434,0.0420,0.1453,0.9913,-0.0130,0.0306,0.1270,-0.96,-0.50,9.41,-0.54,-0.22,9.57,3,0,3,0
9294,0.9877,-0.0439,0.0420,0.1438,0.9913,-0.0130,0.0306,0.1270,-1.13,-0.40,9.40,-0.53,-0.23,9.56,3,0,3,0
9360,0.9884,-0.0439,0.0421,0.1390,0.9913,-0.0130,0.0306,0.1270,-1.20,-0.78,9.31,-0.56,-0.21,9.55,3,0,3,0
9427,0.9890,-0.0449,0.0419,0.1349,0.9913,-0.0130,0.0306,0.1270,-1.23,-0.58,9.44,-0.54,-0.21,9.57,3,0,3,0
9496,0.9897,-0.0448,0.0425,0.1288,0.9913,-0.0130,0.0306,0.1270,-0.76,-0.22,9.46,-0.52,-0.21,9.58,3,0,3,0
9561,0.9910,-0.0441,0.0428,0.1190,0.9913,-0.0130,0.0306,0.1270,-0.88,-0.51,9.46,-0.54,-0.23,9.57,3,0,3,0
9628,0.9921,-0.0433,0.0428,0.1102,0.9913,-0.0130,0.0306,0.1270,-0.75,-0.55,9.40,-0.53,-0.22,9.57,3,0,3,0
9696,0.9929,-0.0411,0.0416,0.1039,0.9913,-0.0130,0.0306,0.1270,-0.39,-0.08,9.45,-0.54,-0.22,9.52,3,0,3,0
9761,0.9938,-0.0396,0.0416,0.0951,0.9913,-0.0130,0.0306,0.1270,-0.76,-0.22,9.00,-0.53,-0.23,9.56,3,0,3,0
9828,0.9948,-0.0389,0.0416,0.0853,0.9913,-0.0130,0.0306,0.1270,-0.84,-0.83,9.49,-0.54,-0.22,9.59,3,0,3,0
9895,0.9949,-0.0389,0.0416,0.0838,0.9913,-0.0130,0.0306,0.1270,-0.69,-0.57,9.49,-0.54,-0.19,9.54,3,0,3,0
9961,0.9949,-0.0392,0.0415,0.0833,0.9913,-0.0130,0.0306,0.1270,-0.84,-0.49,9.44,-0.55,-0.23,9.55,3,0,3,0
10029,0.9950,-0.0386,0.0417,0.0823,0.9913,-0.0130,0.0306,0.1270,-0.80,-0.87,9.42,-0.54,-0.22,9.58,3,0,3,0
10095,0.9952,-0.0381,0.0416,0.0804,0.9913,-0.0130,0.0306,0.1270,-0.54,-0.58,9.50,-0.54,-0.22,9.52,3,0,3,0
10162,0.9957,-0.0380,0.0413,0.0740,0.9913,-0.0130,0.0306,0.1270,-0.90,-1.17,9.35,-0.54,-0.22,9.56,3,0,3,0
10228,0.9958,-0.0383,0.0412,0.0714,0.9913,-0.0130,0.0306,0.1270,-0.71,-0.22,9.48,-0.52,-0.24,9.59,3,0,3,0
10296,0.9957,-0.0385,0.0412,0.0741,0.9913,-0.0130,0.0306,0.1270,-0.77,-0.48,9.44,-0.55,-0.22,9.50,3,0,3,0
10361,0.9955,-0.0378,0.0412,0.0761,0.9913,-0.0130,0.0306,0.1270,-0.72,-0.64,9.42,-0.53,-0.24,9.54,3,0,3,0
10429,0.9953,-0.0371,0.0414,0.0791,0.9913,-0.0130,0.0306,0.1270,-0.81,-0.69,9.41,-0.53,-0.24,9.60,3,0,3,0
10496,0.9952,-0.0367,0.0415,0.0812,0.9913,-0.0130,0.0306,0.1270,-0.62,-0.23,9.46,-0.56,-0.23,9.49,3,0,3,0
10562,0.9952,-0.0347,0.0398,0.0824,0.9913,-0.0130,0.0306,0.1270,-0.60,-1.08,9.74,-0.53,-0.22,9.60,3,0,3,0
10630,0.9951,-0.0331,0.0397,0.0839,0.9913,-0.0130,0.0306,0.1270,-0.68,-0.93,9.40,-0.52,-0.23,9.57,3,0,3,0
10696,0.9945,-0.0315,0.0391,0.0916,0.9913,-0.0130,0.0306,0.1270,-0.49,-0.87,9.49,-0.54,-0.22,9.56,3,0,3,0
10762,0.9941,-0.0288,0.0388,0.0969,0.9913,-0.0128,0.0306,0.1271,-0.52,-0.84,9.50,0.52,-1.01,9.64,3,0,3,0
10827,0.9935,-0.0297,0.0378,0.1038,0.9869,-0.0131,0.0309,0.1578,-0.61,-0.85,9.48,-1.25,-0.17,9.39,3,0,3,0
10896,0.9932,-0.0314,0.0366,0.1066,0.9836,-0.0131,0.0310,0.1769,-0.76,-1.05,9.48,-0.65,0.01,9.50,3,0,3,0
10961,0.9926,-0.0331,0.0359,0.1112,0.9836,-0.0131,0.0310,0.1771,-1.24,-0.72,9.48,-0.56,-0.23,9.59,3,0,3,0
11029,0.9915,-0.0340,0.0364,0.1203,0.9836,-0.0130,0.0311,0.1771,-0.91,-0.78,9.42,-0.55,-0.22,9.53,3,0,3,0
11097,0.9901,-0.0358,0.0381,0.1307,0.9836,-0.0130,0.0311,0.1771,-1.22,-0.39,9.46,-0.53,-0.23,9.55,3,0,3,0
11162,0.9891,-0.0363,0.0383,0.1373,0.9836,-0.0130,0.0311,0.1771,-1.00,-0.60,9.51,-0.55,-0.22,9.60,3,0,3,0
11230,0.9884,-0.0364,0.0391,0.1420,0.9836,-0.0130,0.0311,0.1771,-1.35,-0.54,9.49,-0.54,-0.23,9.56,3,0,3,0
11297,0.9882,-0.0365,0.0393,0.1434,0.9836,-0.0130,0.0311,0.1771,-1.25,-0.26,9.43,-0.53,-0.20,9.52,3,0,3,0
11363,0.9888,-0.0363,0.0397,0.1392,0.9836,-0.0130,0.0311,0.1771,-1.37,-0.28,9.40,-0.56,-0.21,9.58,3,0,3,0
11430,0.9899,-0.0356,0.0406,0.1313,0.9836,-0.0130,0.0311,0.1771,-1.61,-0.36,9.39,-0.53,-0.21,9.57,3,0,3,0
11497,0.9909,-0.0358,0.0408,0.1232,0.9836,-0.0130,0.0311,0.1771,-1.13,-0.17,9.41,-0.52,-0.23,9.55,3,0,3,0
11564,0.9921,-0.0354,0.0409,0.1129,0.9836,-0.0130,0.0311,0.1771,-0.94,-0.64,9.39,-0.57,-0.24,9.57,3,0,3,0
11631,0.9929,-0.0359,0.0413,0.1055,0.9836,-0.0130,0.0311,0.1771,-1.25,-0.62,9.42,-0.55,-0.22,9.56,3,0,3,0
11698,0.9935,-0.0356,0.0415,0.1003,0.9836,-0.0130,0.0311,0.1771,-0.95,-0.22,9.44,-0.54,-0.24,9.56,3,0,3,0
11763,0.9942,-0.0347,0.0420,0.0925,0.9836,-0.0130,0.0311,0.1771,-0.71,-0.31,9.44,-0.55,-0.26,9.54,3,0,3,0
11831,0.9950,-0.0346,0.0417,0.0842,0.9836,-0.0130,0.0311,0.1771,-0.91,-0.27,9.43,-0.53,-0.23,9.58,3,0,3,0
11897,0.9957,-0.0342,0.0416,0.0750,0.9836,-0.0130,0.0311,0.1771,-0.86,-0.37,9.42,-0.56,-0.24,9.54,3,0,3,0
11964,0.9964,-0.0333,0.0412,0.0659,0.9836,-0.0130,0.0311,0.1771,-0.83,-0.19,9.42,-0.53,-0.25,9.58,3,0,3,0
12032,0.9972,-0.0316,0.0405,0.0550,0.9836,-0.0130,0.0311,0.1771,-0.22,-0.08,9.47,-0.53,-0.24,9.56,3,0,3,0
12098,0.9974,-0.0319,0.0403,0.0507,0.9836,-0.0130,0.0311,0.1771,-0.53,-0.10,9.45,-0.56,-0.24,9.52,3,0,3,0
12165,0.9977,-0.0294,0.0383,0.0484,0.9836,-0.0130,0.0311,0.1771,-0.46,-0.31,9.46,-0.54,-0.22,9.58,3,0,3,0
12232,0.9976,-0.0291,0.0380,0.0513,0.9836,-0.0130,0.0311,0.1771,-0.62,-0.70,9.43,-0.54,-0.25,9.57,3,0,3,0
12299,0.9974,-0.0290,0.0381,0.0544,0.9836,-0.0130,0.0311,0.1771,-0.57,-0.79,9.29,-0.55,-0.25,9.50,3,0,3,0
12364,0.9973,-0.0289,0.0383,0.0569,0.9836,-0.0130,0.0311,0.1771,-1.02,-1.44,9.39,-0.53,-0.25,9.58,3,0,3,0
12432,0.9965,-0.0318,0.0397,0.0662,0.9836,-0.0130,0.0311,0.1771,-0.97,-1.37,9.51,-0.55,-0.22,9.55,3,0,3,0
12498,0.9953,-0.0349,0.0438,0.0793,0.9836,-0.0130,0.0311,0.1771,-0.85,-0.76,9.34,-0.53,-0.24,9.54,3,0,3,0
12565,0.9948,-0.0346,0.0475,0.0841,0.9836,-0.0130,0.0311,0.1771,-1.29,-0.82,9.33,-0.56,-0.22,9.54,3,0,3,0
12633,0.9935,-0.0353,0.0523,0.0945,0.9836,-0.0130,0.0311,0.1771,-0.88,-0.08,9.27,-0.53,-0.20,9.56,3,0,3,0
12699,0.9937,-0.0224,0.0550,0.0955,0.9836,-0.0133,0.0308,0.1773,-1.40,-0.78,9.47,-0.41,-0.57,9.56,3,0,3,0
12766,0.9932,-0.0097,0.0551,0.1016,0.9830,-0.0132,0.0308,0.1807,-0.36,0.87,9.82,-0.56,-0.19,9.60,3,0,3,0
12833,0.9929,0.0327,0.0516,0.1024,0.9830,-0.0134,0.0308,0.1807,-1.07,0.45,9.61,-0.52,-0.25,9.62,3,0,3,0
12900,0.9918,0.0630,0.0396,0.1041,0.9819,-0.0137,0.0305,0.1863,-0.37,1.94,9.70,-0.71,-0.17,9.53,3,0,3,0
12965,0.9913,0.0828,0.0229,0.0999,0.9818,-0.0137,0.0305,0.1872,-0.41,2.05,10.18,0.08,-0.25,9.61,3,0,3,0
13032,0.9895,0.0996,0.0081,0.1045,0.9796,-0.0139,0.0306,0.1982,0.33,2.29,8.88,-0.15,0.11,9.55,3,0,3,0
13100,0.9877,0.1152,-0.0153,0.1047,0.9760,-0.0140,0.0307,0.2155,0.40,2.31,9.50,-1.25,-0.62,9.45,3,0,3,0
13165,0.9863,0.1274,-0.0256,0.1014,0.9744,-0.0140,0.0308,0.2225,1.27,2.37,9.29,-0.17,-0.62,9.58,3,0,3,0
13231,0.9830,0.1509,-0.0407,0.0968,0.9706,-0.0140,0.0309,0.2384,0.45,3.12,9.61,-1.33,0.33,9.60,3,1,3,0
13297,0.9775,0.1669,-0.0582,0.1154,0.9699,-0.0139,0.0309,0.2410,1.60,2.94,8.13,-0.55,-0.20,9.50,3,1,3,0
13364,0.9708,0.1806,-0.0812,0.1355,0.9699,-0.0139,0.0309,0.2410,2.13,3.13,8.04,-0.56,-0.24,9.55,3,1,3,0
13431,0.9572,0.2259,-0.0826,0.1608,0.9699,-0.0139,0.0309,0.2410,1.02,3.54,9.39,-0.59,-0.18,9.47,3,1,3,0
13498,0.9554,0.2160,-0.0823,0.1835,0.9694,-0.0138,0.0311,0.2431,2.20,3.07,8.43,-0.21,-0.80,9.46,3,1,3,0
13564,0.9560,0.1920,-0.0714,0.2101,0.9669,-0.0144,0.0307,0.2531,2.37,2.75,7.30,-0.97,0.44,9.54,3,1,3,0
13631,0.9560,0.1910,-0.0453,0.2181,0.9667,-0.0144,0.0307,0.2535,1.48,2.86,8.12,-0.55,-0.23,9.55,3,1,3,0
13698,0.9552,0.1872,-0.0452,0.2247,0.9667,-0.0144,0.0305,0.2536,1.68,2.68,8.02,-0.53,-0.35,9.63,3,1,3,0
