,time,femur_x,femur_y,femur_z,tibia_x,tibia_y,tibia_z,gf,mg,gt,mt
1389,1389.0,0.07091343636891702,-0.3006208761620645,2.076011240324701,0.06833416107078584,0.2083221960598253,0.08382254948558518,0.0,0.0,0.0,0.0
1390,1390.0,0.03996165725396032,-0.29632492791272746,2.048231797372309,0.06302172831505864,0.22437777331351377,0.11529562413432422,0.0,0.0,0.0,0.0
1391,1391.0,0.027701543551935222,-0.295848786321677,2.0332140732442134,0.05798149964399501,0.2352527344351808,0.12922797010498782,0.0,0.0,0.0,0.0
1392,1392.0,0.0015580001885996157,-0.29184768375841513,2.001749898821409,0.04390311033680968,0.24852553439793804,0.1647188530947728,0.0,0.0,0.0,0.0
1393,1393.0,-0.011919282299068036,-0.29060024525964284,1.9833659621148125,0.03494710105502768,0.2536389399825452,0.1859953821445932,0.0,0.0,0.0,0.0
1394,1394.0,-0.034750982411761645,-0.2956009478638893,1.9469211604484433,0.027277386713222752,0.2717617010171245,0.22301536891522925,0.0,0.0,0.0,0.0
1395,1395.0,-0.06173618611412756,-0.29736417183692676,1.9071450827445229,0.03970141556131463,0.2897587626997958,0.2587657416226825,0.0,0.0,0.0,0.0
1396,1396.0,-0.07578150761345863,-0.29820532647919196,1.8883654059627617,0.05078882378305586,0.30070315491701133,0.27377478496088353,0.0,0.0,0.0,0.0
1397,1397.0,-0.10141478695551806,-0.2956620086097132,1.8525750797868161,0.056712395818442535,0.3188143982823075,0.3001363150788304,0.0,0.0,0.0,0.0
1398,1398.0,-0.1134753463449645,-0.29416378310587227,1.8361406592238025,0.04932901911825759,0.32530612592674985,0.31339504074973373,0.0,0.0,0.0,0.0
1399,1399.0,-0.13729696426363613,-0.2904453901227784,1.8073798276176578,0.016164707207990296,0.33370391526366283,0.3356870841578909,0.0,0.0,0.0,0.0
1400,1400.0,-0.1492514331653479,-0.2878000533453349,1.794851362717313,-0.009246131672723569,0.3331516158239611,0.34661536606439036,0.0,0.0,0.0,0.0
1401,1401.0,-0.16951981415742884,-0.28849876516693246,1.770824635519517,-0.0526363044005648,0.3356460044624166,0.37222170518315134,0.0,0.0,0.0,0.0
1402,1402.0,-0.18872833941727643,-0.29129345834213055,1.744837368534735,-0.05696182970308019,0.35199734293255586,0.3966955169557506,0.0,0.0,0.0,0.0
1403,1403.0,-0.1987590983005043,-0.29269277873253147,1.7312990073242986,-0.05437879306323599,0.36232250855849674,0.4046945350753357,0.0,0.0,0.0,0.0
1404,1404.0,-0.21631706470928913,-0.30165517553496607,1.7055611111008118,-0.08219347972090892,0.36109687562614246,0.42248083040258316,0.0,0.0,0.0,0.0
1405,1405.0,-0.22217132115845953,-0.3056522198974462,1.6928568412221296,-0.10063977979870985,0.3576257153974439,0.4295504938745145,0.0,0.0,0.0,0.0
1406,1406.0,-0.2365910299163817,-0.3100307576581854,1.6706460453054186,-0.11800163799136001,0.35539713581345456,0.4446481941913459,0.0,0.0,0.0,0.0
1407,1407.0,-0.24024428847037257,-0.3149094500200478,1.6551263663285438,-0.1226321287812007,0.35514182018127227,0.44846999509476076,0.0,0.0,0.0,0.0
1408,1408.0,-0.25315126133492855,-0.320092863651333,1.6293468315663806,-0.13267392022626848,0.35061735084520235,0.45867244037353205,0.0,0.0,0.0,0.0
1409,1409.0,-0.25891610378288493,-0.326438367638344,1.6184377383149708,-0.13891738582162316,0.34636338043215736,0.4630018724201662,0.0,0.0,0.0,0.0
1410,1410.0,-0.269534699809579,-0.3378235341827929,1.6032827708512072,-0.1600059315936595,0.3340354382065188,0.4750652671684074,0.0,0.0,0.0,0.0
1411,1411.0,-0.27792102793028606,-0.35157015615207865,1.5884225696211915,-0.18019142760423826,0.3214419798921196,0.4832150571163518,0.0,0.0,0.0,0.0
1412,1412.0,-0.2837856203602797,-0.35523468980047046,1.5802776976166817,-0.18524975830045418,0.3196962905404985,0.4859607603026347,0.0,0.0,0.0,0.0
1413,1413.0,-0.29435630725890033,-0.35977256352890996,1.565716833564338,-0.19081277253709797,0.3148945279053553,0.49243248805147516,0.0,0.0,0.0,0.0
1414,1414.0,-0.29823854611279876,-0.36121054097411054,1.5599440526441724,-0.19126194501991492,0.312381781611727,0.493983519684772,0.0,0.0,0.0,0.0
1415,1415.0,-0.3030032409743084,-0.3626844586999567,1.549983770652394,-0.19390074877455155,0.31119675789952983,0.4964463876356968,0.0,0.0,0.0,0.0
1416,1416.0,-0.302364064694417,-0.3640946059208967,1.5475989898696338,-0.19215843705782348,0.30843990726686143,0.5001888808335525,0.0,0.0,0.0,0.0
1417,1417.0,-0.30235270927982655,-0.3642201367836368,1.5445593040992671,-0.19523084541013688,0.3056396962470397,0.502893363177634,0.0,0.0,0.0,0.0
1418,1418.0,-0.29984387825067704,-0.3638941852873483,1.5476977730173727,-0.19479049769368229,0.30762651510264527,0.5032622116470749,0.0,0.0,0.0,0.0
1419,1419.0,-0.2979237472876397,-0.36425662753843957,1.550309461352941,-0.1930835393827146,0.3057138462549727,0.5036128551551933,0.0,0.0,0.0,0.0
1420,1420.0,-0.2945496925495514,-0.3659179565775197,1.5570624397206556,-0.183257977947125,0.31067654782969195,0.49850371252636994,0.0,0.0,0.0,0.0
1421,1421.0,-0.29237159760702996,-0.3670640665567459,1.5603216344211026,-0.17738472262466867,0.3120329829865395,0.4952083359447587,0.0,0.0,0.0,0.0
1422,1422.0,-0.2879414546085489,-0.370653521315203,1.568446587474058,-0.16562112154349218,0.313954080789332,0.4872887494959132,0.0,0.0,0.0,0.0
1423,1423.0,-0.28033217375882963,-0.37348093703745505,1.5797790963412155,-0.15951263678745756,0.3117226199697868,0.47961752964191506,0.0,0.0,0.0,0.0
1424,1424.0,-0.2747663152038867,-0.37450305278787654,1.5862766133911292,-0.1558693816393077,0.3091706003614705,0.47561597450484927,0.0,0.0,0.0,0.0
1425,1425.0,-0.26274877239468847,-0.377537531213985,1.6009454599381756,-0.15179423885137985,0.3027351426981546,0.4661698286393415,0.0,0.0,0.0,0.0
1426,1426.0,-0.25049553238225103,-0.37987345731242145,1.6173123451066331,-0.1491878491844112,0.2938352554080108,0.45244953808922744,0.0,0.0,0.0,0.0
1427,1427.0,-0.24385056104569738,-0.38161739357633184,1.6263939493984991,-0.14657733428520567,0.2897849875272351,0.4436104744989235,0.0,0.0,0.0,0.0
1428,1428.0,-0.2307008883749993,-0.3840842616139764,1.6449933255580074,-0.13378163905539683,0.28519417921527435,0.4219458364644439,0.0,0.0,0.0,0.0
1429,1429.0,-0.22479759285213705,-0.3862225784111312,1.655969742034272,-0.12413152521518064,0.2842596109501857,0.40912420187461057,0.0,0.0,0.0,0.0
1430,1430.0,-0.21048173441038737,-0.38986428938887274,1.6755566375128739,-0.10117451077145757,0.2793114111704222,0.3829363737666123,0.0,0.0,0.0,0.0
1431,1431.0,-0.20491816220486786,-0.3943681940915355,1.6855270195507888,-0.09595116338116284,0.275193241531005,0.3698793436864128,0.0,0.0,0.0,0.0
1432,1432.0,-0.18608113736733561,-0.40162734514186443,1.7102741811046345,-0.07613655377532803,0.2678167816646469,0.3444056454209671,0.0,0.0,0.0,0.0
1433,1433.0,-0.16691193407450344,-0.4069008601124815,1.7305795581651389,-0.05740454070269776,0.26151460339072435,0.32188358914009807,0.0,0.0,0.0,0.0
1434,1434.0,-0.15526106925382815,-0.41022024484019054,1.7439466279558606,-0.04549570856271503,0.25830733188598926,0.31317718051787796,0.0,0.0,0.0,0.0
1435,1435.0,-0.1371395003209692,-0.41307332128986635,1.7676238964509787,-0.02057946172267948,0.2530336123142882,0.2942648773015028,0.0,0.0,0.0,0.0
1436,1436.0,-0.12550723126569235,-0.41717790716645187,1.780000631987458,-0.014909550052942987,0.2516957556865096,0.28333381800121404,0.0,0.0,0.0,0.0
1437,1437.0,-0.10229528143232385,-0.4183921296261366,1.8035510182311068,-0.01143324929651054,0.24300016939473618,0.2619090852282983,0.0,0.0,0.0,0.0
1438,1438.0,-0.09158998784451475,-0.4194453244666593,1.8145598864029715,-0.0063630399039773375,0.23303399106021197,0.25590824470254,0.0,0.0,0.0,0.0
1439,1439.0,-0.06664735552298896,-0.41846713031869404,1.836013605665576,-0.0052150242646455775,0.22441088001755866,0.2358403960337335,0.0,0.0,0.0,0.0
1440,1440.0,-0.053348305323782146,-0.4196728531219473,1.8464795238002318,-0.004994020635587601,0.21968039689394284,0.2260961534119774,0.0,0.0,0.0,0.0
1441,1441.0,-0.0299354748107893,-0.4211412074721192,1.8657351426207471,-0.005816034359954752,0.2082955094183779,0.20769338172081603,0.0,0.0,0.0,0.0
1442,1442.0,-0.019395222484202706,-0.4222580555062199,1.8746212959675064,-0.004042010330484434,0.2029519952429237,0.199746229108027,0.0,0.0,0.0,0.0
1443,1443.0,0.0023570036649165583,-0.42197432913515687,1.8923381703634259,-0.002190002984687606,0.1949368421047139,0.18492672665329465,0.0,0.0,0.0,0.0
1444,1444.0,0.019808303160467118,-0.4228155266892681,1.908732765986533,0.007557069561068885,0.1892173910105077,0.17068648076753334,0.0,0.0,0.0,0.0
1445,1445.0,0.028676922752431278,-0.42309960754497644,1.9162443008857548,0.014274479939492601,0.18405398986943028,0.16379701560725302,0.0,0.0,0.0,0.0
1446,1446.0,0.043242458208189956,-0.4213767827612699,1.9340379505184055,0.025314701899129134,0.17759568761309313,0.14737297605493427,0.0,0.0,0.0,0.0
1447,1447.0,0.05064463607365694,-0.41991257847969843,1.9436719128026312,0.02997648994156145,0.17411931321487176,0.13825084016397443,0.0,0.0,0.0,0.0
1448,1448.0,0.0690117704123184,-0.41770150167827846,1.964458605094976,0.03390049147105107,0.16592722519386835,0.11930522190696609,0.0,0.0,0.0,0.0
1449,1449.0,0.08854767555130431,-0.4126181350951292,1.988006616835924,0.05206752853714061,0.15954227773083854,0.09752552013840343,0.0,0.0,0.0,0.0
1450,1450.0,0.09845098139073101,-0.40952229422956865,2.000724327901936,0.06679763798793452,0.1593950038199557,0.08405011522616714,0.0,0.0,0.0,0.0
1451,1451.0,0.12097486793789806,-0.4060929591828472,2.025608494690059,0.09610892375914604,0.1537691520916394,0.058021166866351094,0.0,0.0,0.0,0.0
1452,1452.0,0.13053137270582332,-0.40184860203579104,2.039533613756297,0.11014161870172617,0.14518423849435574,0.04738172889956093,0.0,0.0,0.0,0.0
1453,1453.0,0.15224642939339103,-0.3982980758380342,2.062186581729418,0.11538793259223579,0.13825655090897887,0.02265759948592198,0.0,0.0,0.0,0.0
1454,1454.0,0.17352857800893956,-0.39364084421191303,2.0814367953691058,0.09426860097904223,0.12995288542319444,0.0025272230957685037,0.0,0.0,0.0,0.0
1455,1455.0,0.18405040194262243,-0.39115821426254305,2.0897206418702052,0.08809193286000361,0.12519200209716774,-0.004704260301098474,0.0,0.0,0.0,0.0
1456,1456.0,0.19977928648516166,-0.38803876744286775,2.1020800607490004,0.08462694683796612,0.12120115969231876,-0.013915243596842344,0.0,0.0,0.0,0.0
1457,1457.0,0.2065188647982393,-0.38511599809744157,2.1080204761565224,0.0867487903638172,0.11793669909378791,-0.019743510203515002,0.0,0.0,0.0,0.0
1458,1458.0,0.22040829730634898,-0.382630877353332,2.1213044189760297,0.09664537805543719,0.11160628139227943,-0.03310450526811077,0.0,0.0,0.0,0.0
1459,1459.0,0.23475729453204736,-0.3772694942774864,2.139851823369084,0.10696785970339483,0.10422521495232942,-0.05258464743997349,0.0,0.0,0.0,0.0
1460,1460.0,0.24137289163350117,-0.37555938180750065,2.14969376224941,0.11348646294379576,0.09937772267965449,-0.06496833331855922,0.0,0.0,0.0,0.0
1461,1461.0,0.2614837273752888,-0.3716959866646874,2.172295785218859,0.13618147122559718,0.08900944064029344,-0.09008473000059958,0.0,0.0,0.0,0.0
1462,1462.0,0.28332839450732383,-0.3688205016960206,2.194093391902327,0.15932724130805825,0.07719338503559106,-0.11840871083542513,0.0,0.0,0.0,0.0
1463,1463.0,0.2913586565230169,-0.36815739080942583,2.2042675570448997,0.16312036785882927,0.07408629803917266,-0.1320062555946343,0.0,0.0,0.0,0.0
1464,1464.0,0.30757246823719747,-0.3701470013843296,2.224402201416402,0.1624799246434998,0.07174058025348316,-0.1545529920760666,0.0,0.0,0.0,0.0
1465,1465.0,0.315927173014795,-0.36957378008301844,2.2340900233368606,0.16112925571052855,0.06694751295506653,-0.16564318326233649,0.0,0.0,0.0,0.0
1466,1466.0,0.33645718012042963,-0.3650405630685685,2.2521857822582496,0.16353690973435792,0.055569623682812846,-0.18725124678030988,0.0,0.0,0.0,0.0
1467,1467.0,0.34529994448071616,-0.36104153184832294,2.2621637740497005,0.16678112666369801,0.05299074101300616,-0.20052089708676463,0.0,0.0,0.0,0.0
1468,1468.0,0.36584035384124164,-0.35539074229496376,2.2811740523994444,0.17812646580443126,0.039492984288510544,-0.22209050229777935,0.0,0.0,0.0,0.0
1469,1469.0,0.38788469750393734,-0.3505874045141208,2.2977425151096127,0.1912599631297271,0.02590216095078812,-0.24368318338372016,0.0,0.0,0.0,0.0
1470,1470.0,0.39806667755544006,-0.34715545627610966,2.3075683122494595,0.19373563528632456,0.020884191391368743,-0.25490697841728893,0.0,0.0,0.0,0.0
1471,1471.0,0.41979225750623705,-0.34456195378063575,2.326006132916201,0.19642577692472143,0.014698165662973607,-0.27740023358037386,0.0,0.0,0.0,0.0
1472,1472.0,0.4397507945601937,-0.3391005538130588,2.3419511828975645,0.20362932409334958,0.00858855041959708,-0.29573971276021604,0.0,0.0,0.0,0.0
1473,1473.0,0.45078149554911684,-0.3386475129310926,2.3461074555240913,0.2101585404609879,0.006563454790006244,-0.30193032475467413,0.0,0.0,0.0,0.0
1474,1474.0,0.4569096949848705,-0.335030518737327,2.3570982494123207,0.22462106309597452,0.004237462712396671,-0.31032933644271365,0.0,0.0,0.0,0.0
1475,1475.0,0.4585797086720295,-0.33451064743547715,2.3583654563526224,0.23358343728353634,0.004223717063148439,-0.3106669181471791,0.0,0.0,0.0,0.0
1476,1476.0,0.4589631743748694,-0.3343779523829504,2.3601066049506363,0.2427108498493401,0.003639685416748284,-0.3121315319022102,0.0,0.0,0.0,0.0
1477,1477.0,0.4593785693816486,-0.3337327600435692,2.3621617144224833,0.24480593903871523,0.0025520955620068854,-0.3133188839080339,0.0,0.0,0.0,0.0
1478,1478.0,0.46030804344507564,-0.33062282593259945,2.365056374469939,0.2539571401978824,0.0007975822881944449,-0.3157430351744837,0.0,0.0,0.0,0.0
1479,1479.0,0.4621604594330046,-0.32789503094844724,2.370262178921621,0.2612620855036411,-0.0012038534074025934,-0.3190146771471936,0.0,0.0,0.0,0.0
1480,1480.0,0.4619168631142912,-0.32776287412022687,2.3725758995625723,0.2613965811212903,-0.000668716192775532,-0.3209992913847359,0.0,0.0,0.0,0.0
1481,1481.0,0.46079898630702515,-0.32774258688790325,2.376205178957843,0.25876215212610365,0.00029895303477724784,-0.3246877556106896,0.0,0.0,0.0,0.0
1482,1482.0,0.46103576286857967,-0.32445984379913184,2.3786762061051174,0.26244113248141543,0.00018948806930267414,-0.3255960117351183,0.0,0.0,0.0,0.0
1483,1483.0,0.4613798264708626,-0.325644086258766,2.3766801255155747,0.2620001055757524,0.0015509272947019476,-0.32356042658053,0.0,0.0,0.0,0.0
1484,1484.0,0.46062731053289885,-0.3289190801856231,2.36679765596421,0.2539250681124397,0.004881552923050664,-0.31257037366262674,0.0,0.0,0.0,0.0
1485,1485.0,0.4594666429610914,-0.332152905057503,2.3586496346037467,0.24913012092663991,0.008271454770165047,-0.3028833294904054,0.0,0.0,0.0,0.0
1486,1486.0,0.45124576741514855,-0.3427659056942975,2.336722188702668,0.23743977784661435,0.018611213015229024,-0.2786972080019051,0.0,0.0,0.0,0.0
1487,1487.0,0.44344655026969887,-0.34697049876577485,2.3262141425894463,0.2320991606828997,0.023209361197341995,-0.2681590403504327,0.0,0.0,0.0,0.0
1488,1488.0,0.430458980195313,-0.357087125296181,2.3053058073848103,0.2228478587518734,0.032474591203699534,-0.24315356219131476,0.0,0.0,0.0,0.0
1489,1489.0,0.42243764829555824,-0.3609237803988155,2.2951655257045913,0.22209526552035286,0.03558330456053993,-0.232283367825,0.0,0.0,0.0,0.0
1490,1490.0,0.40844435360322184,-0.36434397469658203,2.2769076883471144,0.21320564061781277,0.04037388657416903,-0.21561604734959924,0.0,0.0,0.0,0.0
1491,1491.0,0.4016614153798244,-0.36665604357938747,2.267332437641219,0.20882541186884743,0.038187698459929906,-0.2059620057569609,0.0,0.0,0.0,0.0
1492,1492.0,0.37902838670167754,-0.3674467125195266,2.2490005771094776,0.18208654178863393,0.048906700913827234,-0.18183794717566698,0.0,0.0,0.0,0.0
1493,1493.0,0.3518476643263068,-0.3673219014503938,2.2282871097330355,0.13012287039668474,0.06419136643826498,-0.14997568230788091,0.0,0.0,0.0,0.0
1494,1494.0,0.3384549645749592,-0.3681898780524576,2.2183262015693668,0.11051581578658218,0.07030746777094352,-0.12989921156006717,0.0,0.0,0.0,0.0
1495,1495.0,0.30772052211125905,-0.36979849258901737,2.1984655206387713,0.0863834007194686,0.08368129738066929,-0.09539783501186688,0.0,0.0,0.0,0.0
1496,1496.0,0.2767127698747008,-0.3674577454260092,2.1758728084338936,0.0846099338474816,0.09608902844485143,-0.06347954217219677,0.0,0.0,0.0,0.0
1497,1497.0,0.2600709170418843,-0.3669187074477883,2.1636687896885034,0.10236263498602668,0.1012125741448922,-0.04674963254772023,0.0,0.0,0.0,0.0
1498,1498.0,0.22353500526673659,-0.3630166547951761,2.13696317218955,0.13120307136947162,0.116206865561383,-0.0015926894231526928,0.0,0.0,0.0,0.0
1499,1499.0,0.2051439875854283,-0.35921933371823184,2.1227294091423348,0.13082282226295222,0.12637104265764404,0.02455729064555498,0.0,0.0,0.0,0.0
1500,1500.0,0.16691401651805574,-0.35460580064364305,2.0947464849299444,0.11462379799207355,0.1512140698118744,0.07218894631842966,0.0,0.0,0.0,0.0
1501,1501.0,0.12868891085039338,-0.35202051669226353,2.0654850288426183,0.09125555789770885,0.17630260130083414,0.11464194863150826,0.0,0.0,0.0,0.0
1502,1502.0,0.10900782049346852,-0.348614238178091,2.0522481272653863,0.0813667241393805,0.18459374199376985,0.13688757906396073,0.0,0.0,0.0,0.0
1503,1503.0,0.07424722038479246,-0.34578028146233253,2.0229019453310197,0.07373380002318021,0.2057261635869799,0.17117353905293609,0.0,0.0,0.0,0.0
1504,1504.0,0.05614349434211418,-0.3431936541169839,2.0090862952887107,0.07669417613119464,0.2176696464561392,0.18740666950251933,0.0,0.0,0.0,0.0
1505,1505.0,0.02693226779906764,-0.3377471016788252,1.9799623884371145,0.07984680254692156,0.23588601381946012,0.21644537199984135,0.0,0.0,0.0,0.0
1506,1506.0,0.01437549844754846,-0.3360039497293212,1.9660753429757238,0.07201924145006655,0.2483564881040522,0.2284591674434576,0.0,0.0,0.0,0.0
1507,1507.0,-0.010505193489914176,-0.32929908333820684,1.9439954929380916,0.05492859300594234,0.2616191802511595,0.2536350664462585,0.0,0.0,0.0,0.0
1508,1508.0,-0.021087558792509096,-0.3266006873894701,1.9358885506314178,0.048879437425302354,0.26728136561326915,0.266500026601671,0.0,0.0,0.0,0.0
1509,1509.0,-0.039879572422214696,-0.32142109931968343,1.9189854775014916,0.036695230923080975,0.2812052838028245,0.28533126379470336,0.0,0.0,0.0,0.0
1510,1510.0,-0.04959833219925511,-0.3177006937346654,1.912103040292459,0.027081304960669485,0.2886103329008568,0.2923608351940729,0.0,0.0,0.0,0.0
1511,1511.0,-0.06705020360367675,-0.3113049788343351,1.8942871993605785,0.015556623725593348,0.3011826452242131,0.30515215353841657,0.0,0.0,0.0,0.0
1512,1512.0,-0.07377893777807255,-0.3087634314634268,1.884064298670985,0.007362070025894647,0.30419188615733855,0.3115656710254894,0.0,0.0,0.0,0.0
1513,1513.0,-0.0897494311319474,-0.30401217238489153,1.8651881287708587,-0.002887003590953963,0.31519539572371774,0.3252107416341936,0.0,0.0,0.0,0.0
1514,1514.0,-0.10013329537955462,-0.30028430209362456,1.8551679690797311,-0.0011020003336705611,0.32534449323722997,0.33294873831683625,0.0,0.0,0.0,0.0
1515,1515.0,-0.12556977021344443,-0.29225732737769894,1.8341203262115269,0.0013209997505923222,0.3454818902505966,0.3456818101241592,0.0,0.0,0.0,0.0
1516,1516.0,-0.14028258572385519,-0.2889848811399192,1.8225545420868188,0.0022840023996679943,0.35575263424843645,0.35215649517777653,0.0,0.0,0.0,0.0
1517,1517.0,-0.16521557683509175,-0.28495674094555806,1.7997780819132025,-0.004740018070473244,0.3724226939499173,0.36380211380964433,0.0,0.0,0.0,0.0
1518,1518.0,-0.1783215111003053,-0.28352309170108647,1.7772690349525404,-0.015874668137107095,0.3831491580730734,0.3756895592355919,0.0,0.0,0.0,0.0
1519,1519.0,-0.19410965024842278,-0.2789718890378212,1.7624611895579692,-0.025443739685276193,0.3936773746056516,0.3873966589712508,0.0,0.0,0.0,0.0
1520,1520.0,-0.2001781986763127,-0.2770621916456866,1.7524958482062591,-0.029746397391208504,0.3969476915829737,0.39308998128829753,0.0,0.0,0.0,0.0
1521,1521.0,-0.2099970156666766,-0.27448850894714477,1.7339381558075284,-0.035937733458093646,0.4036314809418626,0.4003719088397936,0.0,0.0,0.0,0.0
1522,1522.0,-0.2149453382663532,-0.27417259328608856,1.7236879847805933,-0.04238567667840815,0.4076292291230568,0.40333690216083834,0.0,0.0,0.0,0.0
1523,1523.0,-0.22287659244684713,-0.27239134965863276,1.7066466540531786,-0.04749087312975777,0.41052543914744927,0.4117548218680449,0.0,0.0,0.0,0.0
1524,1524.0,-0.22788637213174556,-0.2752023128585871,1.6980775457454982,-0.04766402898642445,0.4118359885604501,0.416140298087696,0.0,0.0,0.0,0.0
1525,1525.0,-0.23473573272752585,-0.27672363076046297,1.679555407299195,-0.052034475238492015,0.41401732392643414,0.4255203954467342,0.0,0.0,0.0,0.0
1526,1526.0,-0.23877747382303346,-0.2776267303383168,1.6696131388332063,-0.056257648776133554,0.4140597865943411,0.4305297972642129,0.0,0.0,0.0,0.0
1527,1527.0,-0.24967386186256726,-0.2792905332786233,1.6472334897655165,-0.06163198691103747,0.416592921370407,0.437240117903636,0.0,0.0,0.0,0.0
1528,1528.0,-0.25095079768433287,-0.28129977521604616,1.6355908127006964,-0.05834308614801024,0.41590437584846157,0.442080388847068,0.0,0.0,0.0,0.0
1529,1529.0,-0.25947266686788384,-0.28420667970244556,1.6186405518047777,-0.06112809674218853,0.4208959277584801,0.44855714922266354,0.0,0.0,0.0,0.0
1530,1530.0,-0.26338980356112995,-0.2870995490817145,1.61326421835239,-0.06432834260559121,0.41730719967846686,0.4526670521907714,0.0,0.0,0.0,0.0
1531,1531.0,-0.25950177353104964,-0.29154013820006836,1.6001688629133133,-0.07508355797956906,0.4128424245994349,0.45880358869723353,0.0,0.0,0.0,0.0
1532,1532.0,-0.262312906408393,-0.29267803752004684,1.5918003006092796,-0.08516391791140397,0.40936468411375615,0.463738723578707,0.0,0.0,0.0,0.0
1533,1533.0,-0.2605964708367284,-0.29321624606895674,1.5897420992769737,-0.08684414421839587,0.4045831032327834,0.4682192786598242,0.0,0.0,0.0,0.0
1534,1534.0,-0.2545190862266697,-0.2940147037229991,1.5860585780113006,-0.08539472042182356,0.4040936865017429,0.4708193780406274,0.0,0.0,0.0,0.0
1535,1535.0,-0.2522453750649697,-0.293943166555171,1.5848453621837715,-0.08405596779002329,0.4035564114579994,0.47106810515366226,0.0,0.0,0.0,0.0
1536,1536.0,-0.24696179993266762,-0.295592217165145,1.5875792933778092,-0.09316373652196792,0.39763986281714114,0.4705292665833974,0.0,0.0,0.0,0.0
1537,1537.0,-0.24203523939844337,-0.2943946461115839,1.5964868894316104,-0.09681320338320783,0.397657392925118,0.4679583745112576,0.0,0.0,0.0,0.0
1538,1538.0,-0.23480673554962264,-0.2934993776850871,1.6124253366656183,-0.10220179065019952,0.3970785181936241,0.4644230988651309,0.0,0.0,0.0,0.0
1539,1539.0,-0.22998109536776887,-0.2944121133283625,1.6217380156987353,-0.10660585288673873,0.39542665099385943,0.46144779578484857,0.0,0.0,0.0,0.0
1540,1540.0,-0.21793915548948437,-0.2978267793155958,1.6408791541564196,-0.10711467400066618,0.38823295011100994,0.4542760671846595,0.0,0.0,0.0,0.0
1541,1541.0,-0.21321695522278303,-0.29992278984964654,1.6501701674927234,-0.10481475175137057,0.38523731829425906,0.4486609660550844,0.0,0.0,0.0,0.0
1542,1542.0,-0.19906620141701192,-0.30821357915379166,1.6691408023824745,-0.09456790031446176,0.3766306718950367,0.4338059253878438,0.0,0.0,0.0,0.0
1543,1543.0,-0.1856943134005893,-0.3154096017978712,1.6888849814872149,-0.08472637217041476,0.3658158977255548,0.41620262959935356,0.0,0.0,0.0,0.0
1544,1544.0,-0.17829421631081874,-0.3194061896436618,1.700009140023164,-0.08338360114488799,0.35842724872718246,0.40668865555268613,0.0,0.0,0.0,0.0
1545,1545.0,-0.16277894453894046,-0.3292584588023586,1.7244124419622648,-0.08277947079866904,0.3418032993854979,0.388583827442568,0.0,0.0,0.0,0.0
1546,1546.0,-0.15524391197370607,-0.33508984858649976,1.7373407686827598,-0.08442826514707504,0.3362200531292083,0.376352794332699,0.0,0.0,0.0,0.0
1547,1547.0,-0.1340017187926074,-0.34778951807522196,1.765266272762764,-0.07551675435681522,0.3214952634577228,0.3566522720812461,0.0,0.0,0.0,0.0
1548,1548.0,-0.11125834692187883,-0.35767836028769057,1.7935177612272128,-0.053566613704657255,0.3129298962875117,0.33389877021735737,0.0,0.0,0.0,0.0
1549,1549.0,-0.09965785445367337,-0.3602121619598798,1.8084594086991783,-0.04636560580421317,0.30915619888757967,0.31857727036155375,0.0,0.0,0.0,0.0
1550,1550.0,-0.0756651803614096,-0.36147456997821736,1.838959957014151,-0.02916713109359599,0.2966448867144378,0.28893155772538825,0.0,0.0,0.0,0.0
1551,1551.0,-0.063893434620538,-0.3617440847126188,1.8550490116856537,-0.02124759765692278,0.290264414513582,0.27348447635001677,0.0,0.0,0.0,0.0
1552,1552.0,-0.03566655454884713,-0.36484537711590176,1.8864369144329762,-0.0046700181521927885,0.2767565326011932,0.24267454712234487,0.0,0.0,0.0,0.0
1553,1553.0,-0.007270065236440353,-0.3650333984047679,1.919483344775996,0.009548144096242354,0.2624203498453045,0.2112563542311065,0.0,0.0,0.0,0.0
1554,1554.0,0.007158061782661131,-0.3641382240148291,1.9352181528747872,0.01555062903365843,0.25506007740458697,0.19729827446547302,0.0,0.0,0.0,0.0
1555,1555.0,0.03230762153975511,-0.3639762406278754,1.9682728498796407,0.032146530107162626,0.23847287717818302,0.1666043611479343,0.0,0.0,0.0,0.0
1556,1556.0,0.058295012510594726,-0.3645647183932003,1.9971674058660198,0.04385204240876747,0.2215245467196509,0.14065205665238015,0.0,0.0,0.0,0.0
1557,1557.0,0.0695600826678649,-0.3644709303459562,2.0107935818336666,0.04499017511499051,0.21130824816268903,0.12676110019941966,0.0,0.0,0.0,0.0
1558,1558.0,0.09467942559495093,-0.3655447405172484,2.03789848711075,0.03833438826406134,0.19430111840570893,0.10005023114486418,0.0,0.0,0.0,0.0
1559,1559.0,0.10845552893010857,-0.3650873193486294,2.0506691758266027,0.038450492423355395,0.18452203355281296,0.08634999434889769,0.0,0.0,0.0,0.0
1560,1560.0,0.13263157560602692,-0.3622947227755803,2.0783674332159165,0.055741856705830366,0.1695380567536404,0.05775376022970029,0.0,0.0,0.0,0.0
1561,1561.0,0.1592037152670332,-0.3575194775184959,2.10631291191703,0.07290258432698735,0.15447841852612748,0.027725200028242816,0.0,0.0,0.0,0.0
1562,1562.0,0.17380367091283314,-0.3573098751430582,2.119056614415112,0.08017785224842543,0.14902289212893188,0.008999031710958989,0.0,0.0,0.0,0.0
