Frame,time,X_rot,Y_rot,Z_rot,W_rot,X_bod,Y_bod,Z_bod,X_mkr1,Y_mkr1,Z_mkr1,X_mkr2,Y_mkr2,Z_mkr2,X_mk3,Y_mkr3,Z_mkr3,X_mkr4,Y_mkr4,Z_mkr4
113,0.941667,-0.000223,0.921079,-0.369338,-0.123298,-184.635559,-451.707550,-1180.899536,-86.392632,42.803322,-665.864197,-12.721469,57.539810,-624.790466,42.393589,47.453377,-657.782654,-26.182438,18.704184,-758.004700
114,0.950000,-0.000796,0.921090,-0.369309,-0.123302,-184.369904,-451.806244,-1180.843262,-86.525375,42.717781,-665.605042,-12.734770,57.511974,-624.758057,42.337334,47.469173,-657.719849,-26.183619,18.677151,-757.937317
115,0.958333,-0.000640,0.921170,-0.369108,-0.123309,-184.459167,-451.522430,-1181.110352,-86.479012,42.742279,-665.688904,-12.661138,57.599621,-624.881165,42.305794,47.437771,-657.678711,-26.162605,18.763510,-758.041931
116,0.966667,-0.001169,0.921052,-0.369253,-0.123751,-184.798706,-451.807922,-1180.672485,-86.622528,42.605885,-665.391296,-12.652069,57.572166,-624.882019,42.315342,47.394493,-657.663635,-26.296026,18.683922,-757.853699
117,0.975000,-0.001311,0.920994,-0.369413,-0.123705,-184.624329,-452.007050,-1180.570679,-86.600189,42.622036,-665.433289,-12.615032,57.591850,-624.936951,42.321301,47.444099,-657.698608,-26.234392,18.665335,-757.946716
118,0.983333,-0.000563,0.921077,-0.369349,-0.123278,-184.366074,-451.752350,-1180.979126,-86.340240,42.810570,-665.944336,-12.613563,57.588020,-624.938354,42.418915,47.513229,-657.832336,-26.108866,18.743240,-758.104126
119,0.991667,-0.001051,0.921329,-0.368653,-0.123479,-184.541977,-451.155945,-1181.464233,-86.641388,42.598866,-665.357849,-12.647963,57.547222,-624.906250,42.220314,47.323601,-657.587036,-26.159889,18.764997,-758.073975
120,1.000000,-0.001322,0.921102,-0.369180,-0.123591,-184.476517,-451.777527,-1180.881836,-86.576286,42.634495,-665.481079,-12.731734,57.492134,-624.788818,42.392418,47.446613,-657.785278,-26.210621,18.665804,-757.984375
121,1.008333,-0.001765,0.921094,-0.369208,-0.123567,-184.234680,-451.911316,-1180.814087,-86.686737,42.536568,-665.300110,-12.708258,57.510353,-624.830322,42.321815,47.440685,-657.755920,-26.197849,18.659233,-757.954468
122,1.016667,-0.001784,0.921302,-0.368719,-0.123469,-184.112762,-451.345947,-1181.422485,-86.677917,42.552082,-665.327576,-12.683170,57.534866,-624.855103,42.308537,47.437107,-657.692017,-26.132877,18.784414,-758.118835
123,1.025000,-0.000840,0.921051,-0.369338,-0.123509,-184.616425,-451.832886,-1180.759644,-86.452873,42.725677,-665.762268,-12.721982,57.508274,-624.844055,42.395000,47.455212,-657.791443,-26.269821,18.684950,-757.872742
124,1.033333,-0.000153,0.920913,-0.369643,-0.123625,-185.130234,-452.030640,-1180.380127,-86.352905,42.789227,-665.890381,-12.673408,57.559048,-624.862732,42.318245,47.400696,-657.732788,-26.341873,18.653534,-757.802124
125,1.041667,-0.000762,0.921120,-0.369219,-0.123348,-184.455078,-451.693604,-1180.954346,-86.528481,42.717667,-665.634583,-12.682906,57.546005,-624.848511,42.310604,47.447815,-657.687317,-26.184336,18.702745,-758.002380
126,1.050000,-0.001035,0.921042,-0.369355,-0.123520,-184.525375,-451.866608,-1180.720581,-86.511711,42.708019,-665.602112,-12.651428,57.579346,-624.875427,42.329788,47.479549,-657.770020,-26.236185,18.703161,-757.901550
127,1.058333,-0.001954,0.921144,-0.369015,-0.123762,-184.371582,-451.632690,-1180.969849,-86.647995,42.599815,-665.342590,-12.672927,57.579914,-624.845093,42.414032,47.527977,-657.817505,-26.222372,18.778551,-757.955627
128,1.066667,-0.002008,0.921062,-0.369183,-0.123872,-184.476929,-451.809631,-1180.738403,-86.633308,42.607887,-665.351501,-12.647211,57.595661,-624.879272,42.419025,47.551888,-657.837646,-26.257236,18.767485,-757.898621
129,1.075000,-0.001105,0.921014,-0.369381,-0.123655,-184.605881,-451.842194,-1180.701294,-86.419739,42.769325,-665.768005,-12.629401,57.598396,-624.887817,42.466194,47.556232,-657.858887,-26.222279,18.763157,-757.934692
130,1.083333,-0.000851,0.921240,-0.368984,-0.123155,-184.091431,-451.406708,-1181.359741,-86.456703,42.747654,-665.691589,-12.650775,57.599148,-624.846191,42.354935,47.493065,-657.720947,-26.033173,18.795616,-758.175415
131,1.091667,-0.000198,0.920960,-0.369611,-0.123366,-184.710052,-451.991577,-1180.560547,-86.359955,42.813709,-665.888733,-12.614657,57.578793,-624.893799,42.343616,47.470520,-657.710327,-26.210022,18.675125,-757.923706
132,1.100000,-0.000821,0.921089,-0.369232,-0.123544,-184.660995,-451.671387,-1180.855957,-86.450920,42.711163,-665.680908,-12.596111,57.606144,-624.945862,42.326733,47.455269,-657.692200,-26.235382,18.756983,-757.919556
133,1.108333,-0.000700,0.920984,-0.369521,-0.123457,-184.561188,-451.988403,-1180.616089,-86.420212,42.749832,-665.767151,-12.627968,57.563324,-624.895508,42.392899,47.493382,-657.750549,-26.202011,18.679874,-757.940186
134,1.116667,-0.000978,0.921243,-0.368891,-0.123412,-184.412033,-451.343994,-1181.290405,-86.485481,42.714565,-665.649780,-12.705270,57.513161,-624.781799,42.408348,47.464458,-657.793701,-26.170336,18.779070,-757.994629
135,1.125000,-0.002012,0.921050,-0.369250,-0.123760,-184.337799,-451.947144,-1180.693359,-86.670258,42.564217,-665.332520,-12.686720,57.536396,-624.827759,42.408657,47.517059,-657.824585,-26.243429,18.695255,-757.898132
136,1.133333,-0.001525,0.921177,-0.369008,-0.123546,-184.383942,-451.635010,-1180.990845,-86.657188,42.565689,-665.330566,-12.695085,57.547791,-624.832458,42.222095,47.383644,-657.617188,-26.226320,18.716681,-757.940491
137,1.141667,-0.000522,0.921094,-0.369324,-0.123229,-184.369598,-451.732086,-1180.978638,-86.383720,42.792561,-665.903564,-12.699710,57.550282,-624.831909,42.395203,47.505863,-657.811462,-26.166498,18.721838,-758.031616
138,1.150000,-0.000284,0.920994,-0.369529,-0.123360,-184.680878,-451.939545,-1180.668701,-86.385635,42.775032,-665.859924,-12.642048,57.570950,-624.917847,42.309517,47.444103,-657.689209,-26.219704,18.664860,-757.977783
139,1.158333,-0.000272,0.920921,-0.369677,-0.123462,-184.803864,-452.062714,-1180.473511,-86.325127,42.814541,-665.976685,-12.650752,57.561066,-624.906738,42.379349,47.493092,-657.800110,-26.267893,18.679939,-757.877808
140,1.166667,-0.000628,0.920967,-0.369554,-0.123488,-184.642288,-451.983917,-1180.608643,-86.394348,42.762978,-665.872925,-12.625271,57.586140,-624.954163,42.408592,47.505478,-657.828003,-26.228329,18.713903,-757.932495
141,1.175000,0.000144,0.921044,-0.369362,-0.123490,-185.135452,-451.661713,-1180.742554,-86.357460,42.820095,-665.919739,-12.683326,57.542374,-624.859070,42.295029,47.377590,-657.703735,-26.308374,18.709343,-757.847229
142,1.183333,-0.000186,0.921143,-0.369211,-0.123203,-184.556412,-451.604095,-1181.037964,-86.442070,42.733173,-665.785828,-12.664114,57.540398,-624.897888,42.310650,47.384594,-657.668579,-26.149563,18.696440,-758.004578
143,1.191667,-0.000837,0.921164,-0.369058,-0.123503,-184.644608,-451.560394,-1181.034302,-86.558411,42.645626,-665.517090,-12.696647,57.514080,-624.839844,42.319168,47.387970,-657.670837,-26.222895,18.693056,-757.983337
144,1.200000,-0.001232,0.921125,-0.369122,-0.123593,-184.525223,-451.695648,-1180.943237,-86.634079,42.603924,-665.385498,-12.621984,57.576065,-624.932983,42.323631,47.388947,-657.679749,-26.161779,18.693829,-758.035950
145,1.208333,-0.000398,0.921090,-0.369350,-0.123178,-184.362427,-451.776031,-1180.964233,-86.382896,42.782791,-665.859680,-12.641139,57.567162,-624.912354,42.311924,47.440434,-657.741333,-26.107759,18.685701,-758.082947
146,1.216667,-0.000893,0.921222,-0.368978,-0.123306,-184.327759,-451.469055,-1181.219971,-86.565300,42.653854,-665.508179,-12.681074,57.549713,-624.853027,42.325027,47.392597,-657.672729,-26.131454,18.739899,-758.031494
147,1.225000,-0.000711,0.921208,-0.368943,-0.123516,-184.768814,-451.393036,-1181.096802,-86.606972,42.661320,-665.455322,-12.664194,57.566784,-624.871277,42.228050,47.327057,-657.592224,-26.247793,18.744293,-757.907776
148,1.233333,-0.000109,0.921229,-0.369026,-0.123110,-184.485504,-451.341980,-1181.274048,-86.370613,42.834209,-665.911438,-12.713324,57.522934,-624.800720,42.315536,47.440384,-657.684570,-26.157602,18.769295,-757.997925
149,1.241667,-0.000160,0.920987,-0.369495,-0.123521,-185.020844,-451.850189,-1180.551147,-86.427094,42.818954,-665.822815,-12.714758,57.541710,-624.809265,42.313812,47.446198,-657.689087,-26.324408,18.692217,-757.817993
150,1.250000,-0.001232,0.921153,-0.369048,-0.123612,-184.598892,-451.587341,-1180.979248,-86.656937,42.620056,-665.349854,-12.703989,57.567677,-624.827393,42.304993,47.410931,-657.725830,-26.195589,18.738098,-758.004517
151,1.258333,-0.001846,0.921031,-0.369293,-0.123779,-184.499603,-452.001862,-1180.607666,-86.775299,42.530121,-665.171509,-12.688710,57.568619,-624.832153,42.292984,47.438835,-657.723938,-26.237926,18.644384,-757.950867
152,1.266667,-0.000206,0.921257,-0.368954,-0.123120,-184.510712,-451.366211,-1181.293945,-86.485535,42.742096,-665.732788,-12.764753,57.487396,-624.730713,42.198498,47.310234,-657.565552,-26.154306,18.697058,-758.046997
153,1.275000,-0.000172,0.921121,-0.369201,-0.123399,-184.850723,-451.585388,-1180.954834,-86.446701,42.749046,-665.757629,-12.668987,57.547333,-624.871338,42.281506,47.356369,-657.638000,-26.233292,18.691818,-757.972229
154,1.283333,-0.000022,0.921154,-0.369214,-0.123109,-184.522873,-451.578156,-1181.109619,-86.401367,42.764553,-665.870239,-12.647499,57.560452,-624.911682,42.229710,47.369972,-657.624817,-26.158516,18.697628,-758.050903
155,1.291667,-0.000296,0.921062,-0.369376,-0.123313,-184.598068,-451.788025,-1180.885254,-86.329124,42.777420,-665.932617,-12.711281,57.493008,-624.830872,42.413525,47.448860,-657.809265,-26.209631,18.663115,-757.994202
156,1.300000,-0.000449,0.921276,-0.368895,-0.123155,-184.365128,-451.291962,-1181.416504,-86.460030,42.717648,-665.752808,-12.661878,57.545078,-624.883545,42.299721,47.376331,-657.709534,-26.126629,18.764360,-758.050537
157,1.308333,0.000208,0.921526,-0.368436,-0.122660,-184.110016,-450.723053,-1182.102661,-86.387337,42.778049,-665.859375,-12.776938,57.441505,-624.749573,42.211987,47.308815,-657.579285,-26.048223,18.780243,-758.178833
158,1.316667,0.000275,0.921149,-0.369214,-0.123149,-184.732529,-451.540955,-1181.080933,-86.380211,42.786316,-665.878479,-12.658383,57.533714,-624.891846,42.238873,47.319645,-657.607849,-26.165174,18.674702,-758.029541
159,1.325000,0.000238,0.921140,-0.369215,-0.123214,-184.803574,-451.531708,-1181.044189,-86.428078,42.786537,-665.803162,-12.628899,57.581387,-624.931396,42.217937,47.313122,-657.584106,-26.161392,18.694357,-758.035217
160,1.333333,0.000016,0.921101,-0.369341,-0.123127,-184.571487,-451.714478,-1180.931396,-86.456863,42.781780,-665.764404,-12.657193,57.571823,-624.900452,42.210251,47.366730,-657.602661,-26.146290,18.668688,-758.033997
161,1.341667,0.000538,0.921090,-0.369328,-0.123248,-185.003311,-451.543671,-1180.924561,-86.309731,42.910336,-666.044067,-12.691650,57.560280,-624.853210,42.296452,47.381439,-657.700562,-26.241001,18.737099,-757.933167
162,1.350000,0.000328,0.921136,-0.369238,-0.123173,-184.824173,-451.506744,-1181.038330,-86.424667,42.838291,-665.876648,-12.659874,57.587883,-624.910278,42.193115,47.362614,-657.585510,-26.203110,18.723366,-758.012939
163,1.358333,-0.000675,0.921027,-0.369398,-0.123505,-184.744385,-451.876526,-1180.631348,-86.599594,42.710655,-665.504944,-12.712388,57.561069,-624.840332,42.291286,47.422157,-657.669434,-26.263699,18.666077,-757.874634
164,1.366667,-0.000409,0.921070,-0.369310,-0.123450,-184.785507,-451.740173,-1180.803955,-86.558144,42.743042,-665.594788,-12.692068,57.564995,-624.856445,42.304321,47.380436,-657.659973,-26.200367,18.672342,-757.989197
165,1.375000,0.000514,0.921035,-0.369454,-0.123277,-185.073471,-451.761566,-1180.706665,-86.404282,42.813862,-665.869202,-12.713142,57.537823,-624.839539,42.197205,47.301918,-657.571045,-26.271069,18.632040,-757.902039
166,1.383333,-0.000819,0.921154,-0.369136,-0.123340,-184.418716,-451.658844,-1181.042969,-86.664795,42.614014,-665.405273,-12.634496,57.580559,-624.927490,42.297813,47.369419,-657.655212,-26.093416,18.688866,-758.102112
167,1.391667,0.000279,0.921170,-0.369165,-0.123136,-184.735916,-451.479095,-1181.139404,-86.435501,42.803352,-665.860840,-12.654050,57.556072,-624.913391,42.219315,47.312313,-657.594727,-26.157629,18.696898,-758.052124
168,1.400000,0.000863,0.921310,-0.368973,-0.122660,-184.437027,-451.208191,-1181.529053,-86.293747,42.866409,-666.069458,-12.807240,57.419056,-624.732422,42.218983,47.306908,-657.589233,-26.120289,18.680111,-758.076721
169,1.408333,-0.000741,0.921216,-0.368933,-0.123483,-184.721924,-451.432495,-1181.141113,-86.598289,42.628689,-665.472534,-12.710401,57.509136,-624.840271,42.224426,47.312775,-657.597961,-26.238331,18.691090,-757.976196
170,1.416667,-0.001093,0.921312,-0.368726,-0.123388,-184.393982,-451.260834,-1181.422119,-86.689278,42.602810,-665.350830,-12.706661,57.515697,-624.840149,42.279408,47.341858,-657.640137,-26.133972,18.734661,-758.074768
171,1.425000,0.000288,0.921063,-0.369376,-0.123303,-184.957520,-451.697754,-1180.801025,-86.363022,42.813557,-665.918152,-12.642741,57.567200,-624.919678,42.227638,47.315033,-657.600952,-26.250038,18.660999,-757.895569
172,1.433333,0.000444,0.921206,-0.369129,-0.122976,-184.608627,-451.423248,-1181.231445,-86.408226,42.815250,-665.860291,-12.696801,57.529762,-624.844421,42.205879,47.306808,-657.574707,-26.113632,18.685120,-758.081299
173,1.441667,-0.001008,0.921130,-0.369112,-0.123594,-184.658936,-451.627930,-1180.946411,-86.634102,42.645985,-665.422485,-12.638186,57.583260,-624.923157,42.320591,47.383015,-657.674744,-26.184460,18.712273,-758.007935
174,1.450000,-0.000803,0.921221,-0.368932,-0.123450,-184.586441,-451.377319,-1181.224243,-86.593842,42.691483,-665.505920,-12.671835,57.579788,-624.896240,42.313469,47.388412,-657.667053,-26.158260,18.758381,-758.062683
175,1.458333,0.001180,0.921100,-0.369392,-0.122972,-184.991043,-451.539734,-1180.955444,-86.298668,42.945278,-666.083862,-12.710907,57.560692,-624.825745,42.217541,47.319134,-657.583069,-26.196636,18.680553,-757.985657
176,1.466667,0.000520,0.921079,-0.369345,-0.123281,-185.073700,-451.565582,-1180.835205,-86.438713,42.839840,-665.817993,-12.630532,57.623970,-624.927795,42.201038,47.361965,-657.593689,-26.257126,18.746389,-757.901245
177,1.475000,-0.000579,0.921000,-0.369415,-0.123654,-184.986237,-451.829559,-1180.567749,-86.604431,42.709351,-665.509521,-12.616119,57.633011,-624.978394,42.280491,47.424057,-657.708313,-26.289911,18.731571,-757.843506
178,1.483333,-0.000684,0.921041,-0.369281,-0.123752,-185.099121,-451.730072,-1180.635132,-86.648071,42.689022,-665.430542,-12.620931,57.618668,-624.960266,42.212032,47.359524,-657.600769,-26.309906,18.711868,-757.863770
179,1.491667,0.000479,0.921099,-0.369306,-0.123247,-184.990509,-451.571655,-1180.925415,-86.407715,42.842098,-665.879822,-12.622047,57.610168,-624.968689,42.197453,47.302910,-657.567017,-26.180340,18.697876,-758.016418
180,1.500000,-0.001187,0.921227,-0.368876,-0.123575,-184.617432,-451.458466,-1181.140869,-86.820198,42.541183,-665.123718,-12.632275,57.592991,-624.958069,42.185295,47.275875,-657.550842,-26.145523,18.702417,-758.064148
181,1.508333,0.000235,0.921181,-0.369078,-0.123312,-184.991425,-451.373779,-1181.093262,-86.471283,42.788261,-665.764771,-12.670753,57.539356,-624.902161,42.202621,47.301472,-657.578613,-26.239708,18.721834,-757.935059
182,1.516667,0.000635,0.921101,-0.369316,-0.123202,-185.033417,-451.582123,-1180.917358,-86.410019,42.811386,-665.904541,-12.678878,57.532043,-624.896301,42.199574,47.292149,-657.569763,-26.239922,18.658722,-757.946167
183,1.525000,-0.000077,0.921228,-0.368976,-0.123272,-184.760971,-451.342682,-1181.239502,-86.598236,42.698891,-665.523682,-12.650488,57.563717,-624.922607,42.199463,47.281445,-657.573120,-26.135750,18.716759,-758.077576
184,1.533333,-0.000215,0.921301,-0.368865,-0.123061,-184.420593,-451.286377,-1181.430786,-86.589012,42.693314,-665.538818,-12.718721,57.518902,-624.859985,42.188393,47.275143,-657.562134,-26.085941,18.692888,-758.113098
185,1.541667,0.000908,0.921013,-0.369532,-0.123210,-185.191696,-451.772766,-1180.652832,-86.317307,42.892365,-666.054321,-12.730907,57.510948,-624.823181,42.217125,47.302586,-657.583679,-26.314720,18.620152,-757.825684
186,1.550000,0.000510,0.921035,-0.369438,-0.123328,-185.139404,-451.723724,-1180.693726,-86.472015,42.828564,-665.796021,-12.666490,57.567245,-624.904053,42.201805,47.300488,-657.570312,-26.252838,18.659410,-757.893433
187,1.558333,0.000075,0.920993,-0.369491,-0.123480,-185.027542,-451.798279,-1180.691772,-86.428780,42.866081,-665.875000,-12.663097,57.569382,-624.910339,42.382214,47.427773,-657.773926,-26.217611,18.691656,-757.989990
188,1.566667,0.000976,0.921142,-0.369246,-0.123096,-185.073013,-451.401306,-1181.055420,-86.345268,42.915508,-666.005737,-12.711644,57.580822,-624.857849,42.206924,47.309635,-657.574280,-26.224277,18.718296,-757.988037
189,1.575000,0.000546,0.921017,-0.369461,-0.123391,-185.264832,-451.734131,-1180.613281,-86.488869,42.812786,-665.749573,-12.674760,57.583958,-624.904419,42.189938,47.299454,-657.555420,-26.310150,18.656502,-757.825562
190,1.583333,-0.000204,0.921281,-0.368852,-0.123241,-184.703659,-451.214447,-1181.296021,-86.627274,42.715641,-665.456909,-12.734858,57.559586,-624.811523,42.199814,47.306870,-657.564209,-26.166296,18.760931,-757.985413
191,1.591667,-0.000044,0.921190,-0.369154,-0.123022,-184.356079,-451.471466,-1181.274170,-86.446716,42.840965,-665.820984,-12.653209,57.595093,-624.929688,42.299328,47.425232,-657.723938,-26.043289,18.742918,-758.182190
192,1.600000,0.000633,0.921190,-0.369094,-0.123199,-185.022217,-451.302643,-1181.184204,-86.433426,42.845882,-665.877075,-12.627952,57.595215,-624.938477,42.196941,47.286179,-657.560913,-26.185543,18.741476,-758.023865
193,1.608333,0.000415,0.921133,-0.369234,-0.123211,-184.917145,-451.511963,-1181.003174,-86.456917,42.818958,-665.796204,-12.654800,57.583366,-624.918030,42.204468,47.304661,-657.572205,-26.183083,18.699619,-758.000000
194,1.616667,-0.000790,0.921241,-0.368992,-0.123121,-184.142319,-451.475067,-1181.310791,-86.589027,42.705574,-665.529602,-12.717625,57.544540,-624.835266,42.299583,47.418056,-657.681152,-26.058659,18.716757,-758.145508
195,1.625000,0.000501,0.920938,-0.369650,-0.123418,-185.245163,-451.965302,-1180.430786,-86.428635,42.811325,-665.878174,-12.657990,57.562943,-624.912659,42.214794,47.307453,-657.593445,-26.310919,18.620441,-757.827209
196,1.633333,0.000620,0.921125,-0.369275,-0.123148,-184.924072,-451.490082,-1181.031494,-86.321777,42.893341,-666.042236,-12.724928,57.527523,-624.831604,42.289841,47.394833,-657.668152,-26.195372,18.736517,-758.016663
197,1.641667,0.000846,0.920916,-0.369683,-0.123479,-185.525009,-451.926300,-1180.354858,-86.377769,42.860931,-665.939941,-12.719219,57.527367,-624.835327,42.219845,47.302746,-657.593079,-26.375822,18.612474,-757.757629
198,1.650000,0.000840,0.921210,-0.369051,-0.123180,-185.162796,-451.246918,-1181.174805,-86.404762,42.865208,-665.888733,-12.781460,57.474052,-624.780579,42.190262,47.278248,-657.557434,-26.243299,18.720758,-757.963623
199,1.658333,0.000173,0.921136,-0.369172,-0.123372,-185.036209,-451.492310,-1180.978882,-86.488945,42.779144,-665.769592,-12.684402,57.538689,-624.889709,42.222443,47.310925,-657.590332,-26.262085,18.698162,-757.938477
200,1.666667,0.000570,0.921085,-0.369353,-0.123210,-184.988464,-451.609070,-1180.889893,-86.398376,42.852184,-665.905945,-12.648607,57.601933,-624.933655,42.202015,47.305481,-657.564941,-26.196875,18.690697,-757.990723
201,1.675000,-0.000148,0.921129,-0.369195,-0.123355,-184.777176,-451.514557,-1181.028442,-86.459908,42.842049,-665.797791,-12.735624,57.557381,-624.811829,42.376595,47.434361,-657.766479,-26.191139,18.740829,-758.015503
202,1.683333,-0.000386,0.921229,-0.368995,-0.123204,-184.502747,-451.378998,-1181.243164,-86.567680,42.734734,-665.559814,-12.678578,57.617039,-624.904663,42.208107,47.359444,-657.590576,-26.128572,18.754921,-758.074768
203,1.691667,0.000316,0.921134,-0.369209,-0.123277,-184.926529,-451.454285,-1181.036377,-86.402115,42.882694,-665.889282,-12.664357,57.600681,-624.879272,42.300220,47.374096,-657.648560,-26.190376,18.740078,-758.014526
